"obce","Počet obyvatel dle Sčítání lidu 1991","kraj","orp","okres"
"Osice","402,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Osíčko","472,00","Zlínský kraj","BYSTŘICE POD HOSTÝNEM","Kroměříž"
"Osičky","129,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Osík","936,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Osiky","170,00","Jihomoravský kraj","TIŠNOV","Blansko"
"Oskava","1 523,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Oskořínek","540,00","Středočeský kraj","NYMBURK","Nymburk"
"Oslavany","4 445,00","Jihomoravský kraj","IVANČICE","Brno-venkov"
"Oslavice","508,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Oslavička","104,00","Vysočina","VELKÉ MEZIŘÍČÍ","Třebíč"
"Oslnovice","111,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Oslov","293,00","Jihočeský kraj","PÍSEK","Písek"
"Osoblaha","1 127,00","Moravskoslezský kraj","KRNOV","Bruntál"
"Osov","412,00","Středočeský kraj","HOŘOVICE","Beroun"
"Osová Bítýška","801,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Osové","45,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Ostašov","140,00","Vysočina","TŘEBÍČ","Třebíč"
"Ostopovice","1 376,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Ostrá","384,00","Středočeský kraj","LYSÁ NAD LABEM","Nymburk"
"Ostrata","333,00","Zlínský kraj","ZLÍN","Zlín"
"Ostrava","327 371,00","Moravskoslezský kraj","OSTRAVA","Ostrava"
"Ostravice","2 413,00","Moravskoslezský kraj","FRÝDLANT N. OSTRAVICÍ","Frýdek-Místek"
"Ostředek","361,00","Středočeský kraj","BENEŠOV","Benešov"
"Ostřešany","850,00","Pardubický kraj","PARDUBICE","Pardubice"
"Ostřetice","65,00","Plzeňský kraj","KLATOVY","Klatovy"
"Ostřetín","1 016,00","Pardubický kraj","HOLICE","Pardubice"
"Ostrolovský Újezd","93,00","Jihočeský kraj","TRHOVÉ SVINY","České Budějovice"
"Ostroměř","1 410,00","Královéhradecký kraj","HOŘICE","Jičín"
"Ostrov","17 872,00","Karlovarský kraj","OSTROV","Karlovy Vary"
"Ostrov","107,00","Vysočina","SVĚTLÁ NAD SÁZAVOU","Havlíčkův Brod"
"Ostrov","85,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Ostrov","52,00","Středočeský kraj","VLAŠIM","Benešov"
"Ostrov","584,00","Pardubický kraj","LANŠKROUN","Ústí nad Orlicí"
"Ostrov nad Oslavou","873,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Ostrov u Bezdružic","198,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Ostrov u Macochy","1 111,00","Jihomoravský kraj","BLANSKO","Blansko"
"Ostrovačice","568,00","Jihomoravský kraj","ROSICE","Brno-venkov"
"Ostrovánky","225,00","Jihomoravský kraj","KYJOV","Hodonín"
"Ostrovec","396,00","Jihočeský kraj","PÍSEK","Písek"
"Ostrovec-Lhotka","96,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Ostrožská Lhota","1 658,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Ostrožská Nová Ves","3 372,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Ostružná","123,00","Olomoucký kraj","JESENÍK","Jeseník"
"Ostružno","99,00","Královéhradecký kraj","JIČÍN","Jičín"
"Osvětimany","794,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Osvračín","501,00","Plzeňský kraj","HORŠOVSKÝ TÝN","Domažlice"
"Otaslavice","1 264,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Otěšice","162,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Otice","1 265,00","Moravskoslezský kraj","OPAVA","Opava"
"Otín","258,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Otín","97,00","Vysočina","JIHLAVA","Jihlava"
"Otinoves","323,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Otmarov","170,00","Jihomoravský kraj","ŽIDLOCHOVICE","Brno-venkov"
"Otmíče","133,00","Středočeský kraj","HOŘOVICE","Beroun"
"Otnice","1 365,00","Jihomoravský kraj","SLAVKOV U BRNA","Vyškov"
"Otov","111,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Otovice","510,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Otradov","317,00","Pardubický kraj","HLINSKO","Chrudim"
"Otročín","567,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Otročiněves","444,00","Středočeský kraj","BEROUN","Beroun"
"Otrokovice","20 267,00","Zlínský kraj","OTROKOVICE","Zlín"
"Otryby","216,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Otvice","467,00","Ústecký kraj","CHOMUTOV","Chomutov"
"Otvovice","718,00","Středočeský kraj","KLADNO","Kladno"
"Ouběnice","172,00","Středočeský kraj","DOBŘÍŠ","Příbram"
"Oucmanice","210,00","Pardubický kraj","VYSOKÉ MÝTO","Ústí nad Orlicí"
"Oudoleň","359,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Ovčáry","392,00","Středočeský kraj","NERATOVICE","Mělník"
"Ovčáry","672,00","Středočeský kraj","KOLÍN","Kolín"
"Ovesná Lhota","225,00","Vysočina","SVĚTLÁ NAD SÁZAVOU","Havlíčkův Brod"
"Ovesné Kladruby","104,00","Karlovarský kraj","MARIÁNSKÉ LÁZNĚ","Cheb"
"Oznice","335,00","Zlínský kraj","VALAŠSKÉ MEZIŘÍČÍ","Vsetín"
"Paběnice","158,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Pačejov","804,00","Plzeňský kraj","HORAŽĎOVICE","Klatovy"
"Paceřice","302,00","Liberecký kraj","TURNOV","Liberec"
"Pacetluky","242,00","Zlínský kraj","HOLEŠOV","Kroměříž"
"Pačlavice","1 000,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Pacov","5 201,00","Vysočina","PACOV","Pelhřimov"
"Páleč","167,00","Středočeský kraj","SLANÝ","Kladno"
"Palkovice","2 387,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Palonín","358,00","Olomoucký kraj","MOHELNICE","Šumperk"
"Pálovice","155,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Pamětice","223,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Panenská Rozsíčka","80,00","Vysočina","JIHLAVA","Jihlava"
"Panenské Břežany","433,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Panenský Týnec","378,00","Ústecký kraj","LOUNY","Louny"
"Panoší Újezd","249,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Panské Dubenky","132,00","Vysočina","TELČ","Jihlava"
"Paračov","97,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Pardubice","94 610,00","Pardubický kraj","PARDUBICE","Pardubice"
"Pařezov","95,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Paršovice","374,00","Olomoucký kraj","HRANICE","Přerov"
"Partutovice","476,00","Olomoucký kraj","HRANICE","Přerov"
"Pasečnice","197,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Paseka","1 145,00","Olomoucký kraj","UNIČOV","Olomouc"
"Paseky","153,00","Jihočeský kraj","PÍSEK","Písek"
"Paseky nad Jizerou","293,00","Liberecký kraj","JILEMNICE","Semily"
"Pašinka","332,00","Středočeský kraj","KOLÍN","Kolín"
"Paskov","3 400,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Pasohlávky","672,00","Jihomoravský kraj","POHOŘELICE","Brno-venkov"
"Pašovice","678,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Pastuchovice","97,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Pastviny","313,00","Pardubický kraj","ŽAMBERK","Ústí nad Orlicí"
"Pátek","482,00","Středočeský kraj","PODĚBRADY","Nymburk"
"Patokryje","342,00","Ústecký kraj","MOST","Most"
"Pavlice","452,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Pavlíkov","989,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Pavlínov","277,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Pavlov","580,00","Olomoucký kraj","MOHELNICE","Šumperk"
"Pavlov","142,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Pavlov","134,00","Vysočina","SVĚTLÁ NAD SÁZAVOU","Havlíčkův Brod"
"Pavlov","546,00","Jihomoravský kraj","MIKULOV","Břeclav"
"Pavlov","116,00","Středočeský kraj","KLADNO","Kladno"
"Pavlov","362,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Pavlov","461,00","Vysočina","JIHLAVA","Jihlava"
"Pavlovice","192,00","Středočeský kraj","VLAŠIM","Benešov"
"Pavlovice u Kojetína","329,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Pavlovice u Přerova","775,00","Olomoucký kraj","PŘEROV","Přerov"
"Pazderna","259,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Pchery","1 669,00","Středočeský kraj","KLADNO","Kladno"
"Pec","224,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Peč","400,00","Jihočeský kraj","DAČICE","Jindřichův Hradec"
"Pec pod Sněžkou","529,00","Královéhradecký kraj","TRUTNOV","Trutnov"
"Pečice","341,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Pěčice","151,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Pěčín","479,00","Královéhradecký kraj","RYCHNOV NAD KNĚŽNOU","Rychnov nad Kněžnou"
"Pecka","1 316,00","Královéhradecký kraj","NOVÁ PAKA","Jičín"
"Pečky","4 428,00","Středočeský kraj","KOLÍN","Kolín"
"Pěčnov","43,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Pelechy","71,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Pelhřimov","16 480,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Pěnčín","728,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Pěnčín","1 616,00","Liberecký kraj","ŽELEZNÝ BROD","Jablonec n.Nisou"
"Pěnčín","593,00","Liberecký kraj","TURNOV","Liberec"
"Perálec","247,00","Pardubický kraj","CHRUDIM","Chrudim"
"Peřimov","222,00","Liberecký kraj","JILEMNICE","Semily"
"Perná","756,00","Jihomoravský kraj","MIKULOV","Břeclav"
"Pernarec","757,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Pernink","709,00","Karlovarský kraj","OSTROV","Karlovy Vary"
"Pernštejnské Jestřabí","186,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Perštejn","933,00","Ústecký kraj","KADAŇ","Chomutov"
"Pertoltice","194,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Pertoltice","229,00","Liberecký kraj","FRÝDLANT","Liberec"
"Pertoltice pod Ralskem","262,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Peruc","2 085,00","Ústecký kraj","LOUNY","Louny"
"Pesvice","92,00","Ústecký kraj","CHOMUTOV","Chomutov"
"Pětihosty","89,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Pětikozly","74,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Pětipsy","180,00","Ústecký kraj","KADAŇ","Chomutov"
"Petkovy","213,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Petráveč","165,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Petříkov","274,00","Jihočeský kraj","TRHOVÉ SVINY","České Budějovice"
"Petříkov","298,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Petrohrad","729,00","Ústecký kraj","PODBOŘANY","Louny"
"Petroupim","281,00","Středočeský kraj","BENEŠOV","Benešov"
"Petrov","277,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Petrov","160,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Petrov","1 386,00","Jihomoravský kraj","HODONÍN","Hodonín"
"Petrov nad Desnou","1 271,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Petrovice","400,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Petrovice","1 445,00","Středočeský kraj","SEDLČANY","Příbram"
"Petrovice","238,00","Pardubický kraj","LANŠKROUN","Ústí nad Orlicí"
"Petrovice","259,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Petrovice","167,00","Moravskoslezský kraj","KRNOV","Bruntál"
"Petrovice","423,00","Vysočina","TŘEBÍČ","Třebíč"
"Petrovice I","318,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Petrovice II","158,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Petrovice u Karviné","4 092,00","Moravskoslezský kraj","KARVINÁ","Karviná"
"Petrovice u Sušice","707,00","Plzeňský kraj","SUŠICE","Klatovy"
"Petrovičky","37,00","Královéhradecký kraj","HOŘICE","Jičín"
"Petrůvka","386,00","Zlínský kraj","LUHAČOVICE","Zlín"
"Petrůvky","103,00","Vysočina","TŘEBÍČ","Třebíč"
"Petřvald","6 769,00","Moravskoslezský kraj","ORLOVÁ","Karviná"
"Petřvald","1 727,00","Moravskoslezský kraj","KOPŘIVNICE","Nový Jičín"
"Pičín","509,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Pikárec","277,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Pila","412,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Pilníkov","1 067,00","Královéhradecký kraj","TRUTNOV","Trutnov"
"Písařov","716,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Písečná","363,00","Pardubický kraj","ŽAMBERK","Ústí nad Orlicí"
"Písečná","991,00","Moravskoslezský kraj","JABLUNKOV","Frýdek-Místek"
"Písečné","211,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Písečné","592,00","Jihočeský kraj","DAČICE","Jindřichův Hradec"
"Písek","29 550,00","Jihočeský kraj","PÍSEK","Písek"
"Písek","216,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Písek","1 668,00","Moravskoslezský kraj","JABLUNKOV","Frýdek-Místek"
"Písková Lhota","406,00","Středočeský kraj","PODĚBRADY","Nymburk"
"Písková Lhota","492,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Píšť","117,00","Vysočina","HUMPOLEC","Pelhřimov"
"Píšť","2 094,00","Moravskoslezský kraj","HLUČÍN","Opava"
"Píšťany","133,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Pištín","460,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Pístina","91,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Písty","307,00","Středočeský kraj","NYMBURK","Nymburk"
"Pitín","911,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Pivín","674,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Pivkovice","87,00","Jihočeský kraj","VODŇANY","Strakonice"
"Planá","200,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Planá","5 045,00","Plzeňský kraj","TACHOV","Tachov"
"Planá nad Lužnicí","2 901,00","Jihočeský kraj","TÁBOR","Tábor"
"Plaňany","1 384,00","Středočeský kraj","KOLÍN","Kolín"
"Plandry","131,00","Vysočina","JIHLAVA","Jihlava"
"Pláně","255,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Plánice","1 762,00","Plzeňský kraj","KLATOVY","Klatovy"
"Plasy","2 691,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Plav","206,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Plaveč","452,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Plavsko","414,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Plavy","1 173,00","Liberecký kraj","TANVALD","Jablonec n.Nisou"
"Plazy","335,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Plch","87,00","Pardubický kraj","PARDUBICE","Pardubice"
"Plchov","173,00","Středočeský kraj","SLANÝ","Kladno"
"Plchovice","78,00","Pardubický kraj","VYSOKÉ MÝTO","Ústí nad Orlicí"
"Plenkovice","338,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Pleše","182,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Plesná","1 692,00","Karlovarský kraj","CHEB","Cheb"
"Plešnice","238,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Pletený Újezd","400,00","Středočeský kraj","KLADNO","Kladno"
"Plískov","130,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Ploskovice","377,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Pluhův Žďár","710,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Plumlov","2 300,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Plužná","183,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Plzeň","173 791,00","Plzeňský kraj","PLZEŇ","Plzeň-město"
"Pnětluky","330,00","Ústecký kraj","LOUNY","Louny"
"Pňov-Předhradí","581,00","Středočeský kraj","KOLÍN","Kolín"
"Pňovany","406,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Pňovice","875,00","Olomoucký kraj","LITOVEL","Olomouc"
"Poběžovice","1 705,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Poběžovice u Holic","176,00","Pardubický kraj","HOLICE","Pardubice"
"Poběžovice u Přelouče","81,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Počaply","129,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Počátky","2 856,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Počedělice","280,00","Ústecký kraj","LOUNY","Louny"
"Počenice-Tetětice","784,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Počepice","480,00","Středočeský kraj","SEDLČANY","Příbram"
"Pochvalov","252,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Pocinovice","599,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Počítky","198,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Podbořanský Rohozec","132,00","Ústecký kraj","PODBOŘANY","Louny"
"Podbořany","5 913,00","Ústecký kraj","PODBOŘANY","Louny"
"Podbrdy","163,00","Středočeský kraj","BEROUN","Beroun"
"Podbřezí","459,00","Královéhradecký kraj","DOBRUŠKA","Rychnov nad Kněžnou"
"Podbřežice","217,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Poděbrady","13 213,00","Středočeský kraj","PODĚBRADY","Nymburk"
"Poděšín","245,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Poděvousy","248,00","Plzeňský kraj","HORŠOVSKÝ TÝN","Domažlice"
"Podhořany u Ronova","326,00","Pardubický kraj","CHRUDIM","Chrudim"
"Podhorní Újezd a Vojice","585,00","Královéhradecký kraj","HOŘICE","Jičín"
"Podhradí","185,00","Zlínský kraj","LUHAČOVICE","Zlín"
"Podhradí","138,00","Karlovarský kraj","AŠ","Cheb"
"Podhradí","407,00","Královéhradecký kraj","JIČÍN","Jičín"
"Podhradí nad Dyjí","65,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Podhradní Lhota","515,00","Zlínský kraj","BYSTŘICE POD HOSTÝNEM","Kroměříž"
"Podivice","199,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Podivín","2 848,00","Jihomoravský kraj","BŘECLAV","Břeclav"
"Podkopná Lhota","342,00","Zlínský kraj","VIZOVICE","Zlín"
"Podlesí","837,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Podlesí","214,00","Pardubický kraj","VYSOKÉ MÝTO","Ústí nad Orlicí"
"Podlešín","281,00","Středočeský kraj","SLANÝ","Kladno"
"Podluhy","562,00","Středočeský kraj","HOŘOVICE","Beroun"
"Podmoklany","173,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Podmokly","179,00","Plzeňský kraj","SUŠICE","Klatovy"
"Podmokly","291,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Podmoky","139,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Podmolí","187,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Podmyče","134,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Podolanka","474,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Podolí","100,00","Vysočina","NOVÉ MĚSTO NA MORAVĚ","Žďár nad Sázavou"
"Podolí","171,00","Olomoucký kraj","PŘEROV","Přerov"
"Podolí","746,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Podolí","1 003,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Podolí","214,00","Zlínský kraj","VALAŠSKÉ MEZIŘÍČÍ","Vsetín"
"Podolí I","384,00","Jihočeský kraj","PÍSEK","Písek"
"Podomí","435,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Podsedice","602,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Podůlšany","157,00","Pardubický kraj","PARDUBICE","Pardubice"
"Podůlší","171,00","Královéhradecký kraj","JIČÍN","Jičín"
"Podveky","260,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Pohled","783,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Pohledy","350,00","Pardubický kraj","SVITAVY","Svitavy"
"Pohnánec","68,00","Jihočeský kraj","TÁBOR","Tábor"
"Pohnání","93,00","Jihočeský kraj","TÁBOR","Tábor"
"Pohořelice","765,00","Zlínský kraj","OTROKOVICE","Zlín"
"Pohořelice","4 378,00","Jihomoravský kraj","POHOŘELICE","Brno-venkov"
"Pohoří","160,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Pohoří","548,00","Královéhradecký kraj","DOBRUŠKA","Rychnov nad Kněžnou"
"Pohorovice","86,00","Jihočeský kraj","VODŇANY","Strakonice"
"Pohorská Ves","308,00","Jihočeský kraj","KAPLICE","Český Krumlov"
"Pojbuky","155,00","Jihočeský kraj","TÁBOR","Tábor"
"Pokojov","143,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Pokojovice","81,00","Vysočina","TŘEBÍČ","Třebíč"
"Pokřikov","286,00","Pardubický kraj","HLINSKO","Chrudim"
"Polánka","77,00","Plzeňský kraj","NEPOMUK","Plzeň-jih"
"Poleň","329,00","Plzeňský kraj","KLATOVY","Klatovy"
"Polepy","1 106,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Polepy","515,00","Středočeský kraj","KOLÍN","Kolín"
"Polerady","150,00","Ústecký kraj","MOST","Most"
"Polerady","213,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Polesí","104,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Polešovice","2 020,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Polevsko","259,00","Liberecký kraj","NOVÝ BOR","Česká Lípa"
"Police","257,00","Olomoucký kraj","MOHELNICE","Šumperk"
"Police","389,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Police","515,00","Zlínský kraj","VALAŠSKÉ MEZIŘÍČÍ","Vsetín"
"Police nad Metují","4 480,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Polička","8 987,00","Pardubický kraj","POLIČKA","Svitavy"
"Poličná","1 607,00","Zlínský kraj","VALAŠSKÉ MEZIŘÍČÍ","Vsetín"
"Polkovice","483,00","Olomoucký kraj","PŘEROV","Přerov"
"Polná","4 691,00","Vysočina","JIHLAVA","Jihlava"
"Polní Chrčice","150,00","Středočeský kraj","KOLÍN","Kolín"
"Polní Voděrady","154,00","Středočeský kraj","KOLÍN","Kolín"
"Polnička","601,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Polom","306,00","Olomoucký kraj","HRANICE","Přerov"
