"obce","Počet obyvatel dle Sčítání lidu 1961","kraj","orp","okres"
"Bratčice","851,00","Jihomoravský kraj","ŽIDLOCHOVICE","Brno-venkov"
"Bratčice","565,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Bratkovice","463,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Bratřejov","869,00","Zlínský kraj","VIZOVICE","Zlín"
"Bratřice","267,00","Vysočina","PACOV","Pelhřimov"
"Bratříkovice","201,00","Moravskoslezský kraj","OPAVA","Opava"
"Bratřínov","145,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Bratronice","874,00","Středočeský kraj","KLADNO","Kladno"
"Bratronice","185,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Bratrušov","663,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Bravantice","859,00","Moravskoslezský kraj","BÍLOVEC","Nový Jičín"
"Brázdim","606,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Brdy","179,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Břeclav","17 185,00","Jihomoravský kraj","BŘECLAV","Břeclav"
"Břehov","151,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Břehy","768,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Břest","1 099,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Břestek","905,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Břevnice","205,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Břežany","194,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Břežany","362,00","Plzeňský kraj","HORAŽĎOVICE","Klatovy"
"Břežany","1 103,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Břežany I","438,00","Středočeský kraj","KOLÍN","Kolín"
"Břežany II","652,00","Středočeský kraj","ČESKÝ BROD","Kolín"
"Březejc","153,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Březí","299,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Březí","1 282,00","Jihomoravský kraj","MIKULOV","Břeclav"
"Březí","363,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Březí","208,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Březí nad Oslavou","233,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Březina","457,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Březina","358,00","Středočeský kraj","MNICHOVO HRADIŠTĚ","Mladá Boleslav"
"Březina","318,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Březina","44,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Březina","112,00","Královéhradecký kraj","JIČÍN","Jičín"
"Březina","684,00","Jihomoravský kraj","ŠLAPANICE","Blansko"
"Březina","644,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Březina (dříve okr.Tišnov)","262,00","Jihomoravský kraj","TIŠNOV","Brno-venkov"
"Březinky","193,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Březiny","262,00","Pardubický kraj","POLIČKA","Svitavy"
"Březnice","259,00","Jihočeský kraj","TÁBOR","Tábor"
"Březnice","1 496,00","Zlínský kraj","ZLÍN","Zlín"
"Březnice","3 196,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Březník","887,00","Vysočina","NÁMĚŠŤ NAD OSLAVOU","Třebíč"
"Březno","1 961,00","Ústecký kraj","CHOMUTOV","Chomutov"
"Březno","617,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Březolupy","1 738,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Březová","337,00","Středočeský kraj","HOŘOVICE","Beroun"
"Březová","531,00","Zlínský kraj","VIZOVICE","Zlín"
"Březová","1 244,00","Moravskoslezský kraj","VÍTKOV","Opava"
"Březová","1 483,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Březová","715,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Březová","3 575,00","Karlovarský kraj","SOKOLOV","Sokolov"
"Březová nad Svitavou","1 643,00","Pardubický kraj","SVITAVY","Svitavy"
"Březová-Oleško","434,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Březovice","352,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Březské","200,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Březsko","385,00","Olomoucký kraj","KONICE","Prostějov"
"Březůvky","791,00","Zlínský kraj","ZLÍN","Zlín"
"Břidličná","2 520,00","Moravskoslezský kraj","RÝMAŘOV","Bruntál"
"Bříšťany","347,00","Královéhradecký kraj","HOŘICE","Jičín"
"Bříství","374,00","Středočeský kraj","ČESKÝ BROD","Nymburk"
"Bříza","543,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Brloh","1 188,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Brloh","354,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Brňany","648,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Brněnec","1 471,00","Pardubický kraj","SVITAVY","Svitavy"
"Brníčko","760,00","Olomoucký kraj","ZÁBŘEH","Šumperk"
"Brnířov","342,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Brniště","1 207,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Brno","324 173,00","Jihomoravský kraj","BRNO","Brno-město"
"Brod nad Dyjí","612,00","Jihomoravský kraj","MIKULOV","Břeclav"
"Brod nad Tichou","263,00","Plzeňský kraj","TACHOV","Tachov"
"Brodce","1 113,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Brodec","157,00","Ústecký kraj","LOUNY","Louny"
"Brodek u Konice","1 319,00","Olomoucký kraj","KONICE","Prostějov"
"Brodek u Přerova","2 181,00","Olomoucký kraj","PŘEROV","Přerov"
"Brodek u Prostějova","1 354,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Brodeslavy","95,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Broumov","7 680,00","Královéhradecký kraj","BROUMOV","Náchod"
"Broumov","152,00","Plzeňský kraj","TACHOV","Tachov"
"Broumy","878,00","Středočeský kraj","BEROUN","Beroun"
"Brozany nad Ohří","1 146,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Brtnice","3 976,00","Vysočina","JIHLAVA","Jihlava"
"Brtnička","218,00","Vysočina","JIHLAVA","Jihlava"
"Brťov-Jeneč","466,00","Jihomoravský kraj","BLANSKO","Blansko"
"Brumov","294,00","Jihomoravský kraj","TIŠNOV","Blansko"
"Brumov-Bylnice","5 225,00","Zlínský kraj","VALAŠSKÉ KLOBOUKY","Zlín"
"Brumovice","1 212,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Brumovice","1 529,00","Moravskoslezský kraj","OPAVA","Opava"
"Bruntál","8 239,00","Moravskoslezský kraj","BRUNTÁL","Bruntál"
"Brusné","449,00","Zlínský kraj","BYSTŘICE POD HOSTÝNEM","Kroměříž"
"Brušperk","3 388,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Bruzovice","862,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Břvany","462,00","Ústecký kraj","LOUNY","Louny"
"Brzánky","182,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Brzice","345,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Brzkov","227,00","Vysočina","JIHLAVA","Jihlava"
"Bublava","668,00","Karlovarský kraj","KRASLICE","Sokolov"
"Bubovice","318,00","Středočeský kraj","BEROUN","Beroun"
"Buchlovice","2 226,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Bučí","178,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Bučina","297,00","Pardubický kraj","VYSOKÉ MÝTO","Ústí nad Orlicí"
"Bučovice","5 902,00","Jihomoravský kraj","BUČOVICE","Vyškov"
"Budčeves","306,00","Královéhradecký kraj","JIČÍN","Jičín"
"Budeč","182,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Budeč","334,00","Jihočeský kraj","DAČICE","Jindřichův Hradec"
"Budětice","512,00","Plzeňský kraj","SUŠICE","Klatovy"
"Budětsko","515,00","Olomoucký kraj","KONICE","Prostějov"
"Budíkov","382,00","Vysočina","HUMPOLEC","Pelhřimov"
"Budiměřice","663,00","Středočeský kraj","NYMBURK","Nymburk"
"Budíškovice","1 137,00","Jihočeský kraj","DAČICE","Jindřichův Hradec"
"Budislav","602,00","Jihočeský kraj","SOBĚSLAV","Tábor"
"Budislav","702,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Budišov","1 173,00","Vysočina","TŘEBÍČ","Třebíč"
"Budišov nad Budišovkou","3 457,00","Moravskoslezský kraj","VÍTKOV","Opava"
"Budišovice","421,00","Moravskoslezský kraj","OPAVA","Opava"
"Budkov","130,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Budkov","517,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Budyně","72,00","Jihočeský kraj","VODŇANY","Strakonice"
"Budyně nad Ohří","2 605,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Bujanov","574,00","Jihočeský kraj","KAPLICE","Český Krumlov"
"Bujesily","109,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Buk","378,00","Jihočeský kraj","VIMPERK","Prachatice"
"Buk","509,00","Olomoucký kraj","PŘEROV","Přerov"
"Bukov","228,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Buková","534,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Buková","363,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Buková u Příbramě","304,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Bukovany","176,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Bukovany","540,00","Středočeský kraj","BENEŠOV","Benešov"
"Bukovany","893,00","Jihomoravský kraj","KYJOV","Hodonín"
"Bukovany","369,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Bukovany","471,00","Karlovarský kraj","SOKOLOV","Sokolov"
"Bukovec","175,00","Plzeňský kraj","STOD","Domažlice"
"Bukovec","1 290,00","Moravskoslezský kraj","JABLUNKOV","Frýdek-Místek"
"Bukovice","377,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Bukovice","114,00","Jihomoravský kraj","TIŠNOV","Blansko"
"Bukovina","330,00","Jihomoravský kraj","BLANSKO","Blansko"
"Bukovina nad Labem","232,00","Pardubický kraj","PARDUBICE","Pardubice"
"Bukovina u Čisté","201,00","Liberecký kraj","JILEMNICE","Semily"
"Bukovina u Přelouče","109,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Bukovinka","446,00","Jihomoravský kraj","BLANSKO","Blansko"
"Bukovka","330,00","Pardubický kraj","PARDUBICE","Pardubice"
"Bukovník","171,00","Plzeňský kraj","SUŠICE","Klatovy"
"Bukovno","747,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Bukvice","215,00","Královéhradecký kraj","JIČÍN","Jičín"
"Bulhary","838,00","Jihomoravský kraj","BŘECLAV","Břeclav"
"Bulovka","976,00","Liberecký kraj","FRÝDLANT","Liberec"
"Buřenice","473,00","Vysočina","PACOV","Pelhřimov"
"Buš","225,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Bušanovice","387,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Bušín","521,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Bušovice","720,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Buštěhrad","2 948,00","Středočeský kraj","KLADNO","Kladno"
"Butoves","182,00","Královéhradecký kraj","JIČÍN","Jičín"
"Buzice","252,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Býchory","524,00","Středočeský kraj","KOLÍN","Kolín"
"Býčkovice","436,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Býkev","331,00","Středočeský kraj","MĚLNÍK","Mělník"
"Bykoš","286,00","Středočeský kraj","BEROUN","Beroun"
"Býkov-Láryšov","253,00","Moravskoslezský kraj","KRNOV","Bruntál"
"Býkovice","288,00","Jihomoravský kraj","BLANSKO","Blansko"
"Bylany","333,00","Pardubický kraj","CHRUDIM","Chrudim"
"Bynovec","286,00","Ústecký kraj","DĚČÍN","Děčín"
"Byšice","1 229,00","Středočeský kraj","MĚLNÍK","Mělník"
"Býškovice","450,00","Olomoucký kraj","HRANICE","Přerov"
"Býšovec","197,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Býšť","1 045,00","Pardubický kraj","HOLICE","Pardubice"
"Bystrá","243,00","Vysočina","HUMPOLEC","Pelhřimov"
"Bystrá nad Jizerou","278,00","Liberecký kraj","SEMILY","Semily"
"Bystřany","2 177,00","Ústecký kraj","TEPLICE","Teplice"
"Bystré","1 523,00","Pardubický kraj","POLIČKA","Svitavy"
"Bystré","367,00","Královéhradecký kraj","DOBRUŠKA","Rychnov nad Kněžnou"
"Bystřec","1 032,00","Pardubický kraj","ŽAMBERK","Ústí nad Orlicí"
"Bystřice","4 642,00","Středočeský kraj","BENEŠOV","Benešov"
"Bystřice","4 250,00","Moravskoslezský kraj","TŘINEC","Frýdek-Místek"
"Bystřice","373,00","Královéhradecký kraj","JIČÍN","Jičín"
"Bystřice nad Pernštejnem","5 032,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Bystřice pod Hostýnem","7 252,00","Zlínský kraj","BYSTŘICE POD HOSTÝNEM","Kroměříž"
"Bystřice pod Lopeníkem","1 260,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Bystřička","828,00","Zlínský kraj","VSETÍN","Vsetín"
"Bystročice","712,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Bystrovany","685,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Byzhradec","260,00","Královéhradecký kraj","RYCHNOV NAD KNĚŽNOU","Rychnov nad Kněžnou"
"Bžany","1 304,00","Ústecký kraj","TEPLICE","Teplice"
"Bzenec","4 291,00","Jihomoravský kraj","KYJOV","Hodonín"
"Bzová","524,00","Středočeský kraj","HOŘOVICE","Beroun"
"Čachotín","241,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Čachovice","1 016,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Čachrov","895,00","Plzeňský kraj","KLATOVY","Klatovy"
"Čakov","283,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Čakov","171,00","Středočeský kraj","BENEŠOV","Benešov"
"Čaková","427,00","Moravskoslezský kraj","KRNOV","Bruntál"
"Čakovičky","240,00","Středočeský kraj","NERATOVICE","Mělník"
"Čankovice","340,00","Pardubický kraj","CHRUDIM","Chrudim"
"Čáslav","10 107,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Čáslavice","776,00","Vysočina","TŘEBÍČ","Třebíč"
"Čáslavsko","391,00","Vysočina","PACOV","Pelhřimov"
"Částkov","332,00","Plzeňský kraj","TACHOV","Tachov"
"Částkov","544,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Častohostice","311,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Častolovice","1 373,00","Královéhradecký kraj","KOSTELEC NAD ORLICÍ","Rychnov nad Kněžnou"
"Častrov","999,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Časy","239,00","Pardubický kraj","PARDUBICE","Pardubice"
"Čavisov","328,00","Moravskoslezský kraj","OSTRAVA","Opava"
"Čebín","1 292,00","Jihomoravský kraj","KUŘIM","Brno-venkov"
"Cebiv","332,00","Plzeňský kraj","STŘÍBRO","Tachov"
"Čečelice","789,00","Středočeský kraj","MĚLNÍK","Mělník"
"Čečelovice","268,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Čechočovice","346,00","Vysočina","TŘEBÍČ","Třebíč"
"Čechtice","1 931,00","Středočeský kraj","VLAŠIM","Benešov"
"Čechtín","294,00","Vysočina","TŘEBÍČ","Třebíč"
"Čechy","439,00","Olomoucký kraj","PŘEROV","Přerov"
"Čechy pod Kosířem","1 188,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Čečkovice","157,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Čečovice","112,00","Plzeňský kraj","STOD","Domažlice"
"Cehnice","649,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Čehovice","643,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Čejč","1 152,00","Jihomoravský kraj","HODONÍN","Hodonín"
"Čejetice","1 073,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Čejkovice","80,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Čejkovice","245,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Čejkovice","2 726,00","Jihomoravský kraj","HODONÍN","Hodonín"
"Cejle","478,00","Vysočina","JIHLAVA","Jihlava"
"Čejov","619,00","Vysočina","HUMPOLEC","Pelhřimov"
"Cekov","260,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Čeladná","2 495,00","Moravskoslezský kraj","FRÝDLANT N. OSTRAVICÍ","Frýdek-Místek"
"Čelákovice","8 226,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Čelčice","569,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Čelechovice","134,00","Olomoucký kraj","PŘEROV","Přerov"
"Čelechovice na Hané","1 692,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Čelistná","114,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Čeložnice","562,00","Jihomoravský kraj","KYJOV","Hodonín"
"Čeminy","402,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Čenkov","570,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Čenkov u Bechyně","83,00","Jihočeský kraj","TÝN NAD VLTAVOU","České Budějovice"
"Čenkovice","201,00","Pardubický kraj","LANŠKROUN","Ústí nad Orlicí"
"Cep","308,00","Jihočeský kraj","TŘEBOŇ","Jindřichův Hradec"
"Čeperka","786,00","Pardubický kraj","PARDUBICE","Pardubice"
"Čepí","414,00","Pardubický kraj","PARDUBICE","Pardubice"
"Čepřovice","333,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Čeradice","356,00","Ústecký kraj","ŽATEC","Louny"
"Čerčany","2 059,00","Středočeský kraj","BENEŠOV","Benešov"
"Cerekvice nad Bystřicí","784,00","Královéhradecký kraj","HOŘICE","Jičín"
"Cerekvice nad Loučnou","837,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Cerekvička-Rosice","207,00","Vysočina","JIHLAVA","Jihlava"
"Cerhenice","1 757,00","Středočeský kraj","KOLÍN","Kolín"
"Cerhonice","446,00","Jihočeský kraj","PÍSEK","Písek"
"Cerhovice","1 239,00","Středočeský kraj","HOŘOVICE","Beroun"
"Čermákovice","271,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Čermná","421,00","Plzeňský kraj","HORŠOVSKÝ TÝN","Domažlice"
"Čermná","580,00","Královéhradecký kraj","TRUTNOV","Trutnov"
"Čermná nad Orlicí","1 215,00","Královéhradecký kraj","KOSTELEC NAD ORLICÍ","Rychnov nad Kněžnou"
"Čermná ve Slezsku","343,00","Moravskoslezský kraj","VÍTKOV","Opava"
"Černá","459,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Černá Hora","1 853,00","Jihomoravský kraj","BLANSKO","Blansko"
"Černá u Bohdanče","201,00","Pardubický kraj","PARDUBICE","Pardubice"
"Černá v Pošumaví","750,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Černá Voda","946,00","Olomoucký kraj","JESENÍK","Jeseník"
"Černava","333,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Černčice","443,00","Královéhradecký kraj","NOVÉ MĚSTO NAD METUJÍ","Náchod"
"Černčice","1 286,00","Ústecký kraj","LOUNY","Louny"
"Černé Voděrady","319,00","Středočeský kraj","ŘÍČANY","Kolín"
"Černěves","255,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Černíč","195,00","Vysočina","TELČ","Jihlava"
"Černíkov","553,00","Plzeňský kraj","KLATOVY","Domažlice"
"Černíkovice","786,00","Královéhradecký kraj","RYCHNOV NAD KNĚŽNOU","Rychnov nad Kněžnou"
"Černíkovice","98,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Černíky","174,00","Středočeský kraj","ČESKÝ BROD","Nymburk"
"Černilov","1 799,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Černín","309,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Černíny","734,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Černiv","213,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Černolice","301,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Černošice","4 762,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Černošín","1 412,00","Plzeňský kraj","STŘÍBRO","Tachov"
"Černotín","843,00","Olomoucký kraj","HRANICE","Přerov"
"Černouček","346,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Černousy","428,00","Liberecký kraj","FRÝDLANT","Liberec"
"Černov","149,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Černovice","613,00","Ústecký kraj","CHOMUTOV","Chomutov"
"Černovice","218,00","Plzeňský kraj","STOD","Domažlice"
"Čerňovice","204,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Černovice","449,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Černovice","2 335,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Černožice","985,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Černuc","1 226,00","Středočeský kraj","SLANÝ","Kladno"
"Černvír","211,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Černý Důl","1 177,00","Královéhradecký kraj","VRCHLABÍ","Trutnov"
"Černýšovice","236,00","Jihočeský kraj","TÁBOR","Tábor"
"Červená Hora","203,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Červená Lhota","259,00","Vysočina","TŘEBÍČ","Třebíč"
"Červená Řečice","1 320,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Červená Třemešná","172,00","Královéhradecký kraj","HOŘICE","Jičín"
"Červená Voda","3 164,00","Pardubický kraj","KRÁLÍKY","Ústí nad Orlicí"
"Červené Janovice","865,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Červené Pečky","2 151,00","Středočeský kraj","KOLÍN","Kolín"
"Červené Poříčí","395,00","Plzeňský kraj","KLATOVY","Klatovy"
"Červenka","1 144,00","Olomoucký kraj","LITOVEL","Olomouc"
"Červený Hrádek","335,00","Jihočeský kraj","DAČICE","Jindřichův Hradec"
"Červený Kostelec","8 728,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Červený Újezd","495,00","Středočeský kraj","VOTICE","Benešov"
"Červený Újezd","735,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Česká","530,00","Jihomoravský kraj","KUŘIM","Brno-venkov"
"Česká Bělá","1 005,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Česká Bříza","576,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Česká Čermná","470,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Česká Kamenice","5 560,00","Ústecký kraj","DĚČÍN","Děčín"
"Česká Kubice","640,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Česká Lípa","15 864,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Česká Metuje","491,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Česká Rybná","562,00","Pardubický kraj","ŽAMBERK","Ústí nad Orlicí"
"Česká Skalice","4 418,00","Královéhradecký kraj","NÁCHOD","Náchod"
