"obce","Počet obyvatel","Počet obyvatel nad 65 let","Počet obyvatel ve věku 0 až 14 let","Počet obyvatel ve věku 15-59 muži","Počet obyvatel ve věku 15-59 ženy","Počet obyvatel ve věku 60-64 let ženy","Počet obyvatel ve věku 60-64 muži","kraj","orp","okres"
"Stebno","436,00","36,00","92,00","150,00","142,00","7,00","9,00","Ústecký kraj","ÚSTÍ NAD LABEM","Ústí nad Labem"
"Stěbořice","1 330,00","166,00","247,00","424,00","420,00","39,00","34,00","Moravskoslezský kraj","OPAVA","Opava"
"Štěchov","152,00","23,00","22,00","52,00","47,00","6,00","2,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Štěchovice","1 377,00","208,00","197,00","480,00","427,00","28,00","37,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Štěchovice","222,00","24,00","35,00","76,00","75,00","4,00","8,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Štědrá","551,00","50,00","83,00","217,00","168,00","19,00","14,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Stehelčeves","527,00","68,00","73,00","194,00","165,00","13,00","14,00","Středočeský kraj","KLADNO","Kladno"
"Stehlovice","97,00","26,00","11,00","33,00","22,00","4,00","1,00","Jihočeský kraj","MILEVSKO","Písek"
"Štěkeň","836,00","132,00","113,00","279,00","271,00","19,00","22,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Štěměchy","300,00","46,00","47,00","102,00","83,00","11,00","11,00","Vysočina","TŘEBÍČ","Třebíč"
"Štěnovice","1 401,00","188,00","221,00","472,00","459,00","25,00","36,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Štěnovický Borek","2","2","2","2","2","2","2","Plzeňský kraj","PLZEŇ","Plzeň-město"
"Štěpánkovice","3 096,00","379,00","546,00","1 042,00","988,00","83,00","58,00","Moravskoslezský kraj","KRAVAŘE","Opava"
"Štěpánov","3 310,00","418,00","561,00","1 096,00","1 050,00","101,00","84,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Štěpánov nad Svratkou","706,00","123,00","98,00","222,00","211,00","26,00","26,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Štěpánovice","637,00","100,00","98,00","218,00","196,00","14,00","11,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Štěpánovice","425,00","63,00","66,00","142,00","136,00","9,00","9,00","Jihomoravský kraj","TIŠNOV","Brno-venkov"
"Štěpkov","111,00","22,00","20,00","36,00","28,00","2,00","3,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Šternberk","13 967,00","1 972,00","2 045,00","4 652,00","4 593,00","388,00","317,00","Olomoucký kraj","ŠTERNBERK","Olomouc"
"Štětí","9 165,00","954,00","1 589,00","3 128,00","3 006,00","268,00","220,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Štětkovice","294,00","33,00","64,00","92,00","93,00","6,00","6,00","Středočeský kraj","SEDLČANY","Příbram"
"Stěžery","1 625,00","166,00","256,00","574,00","559,00","39,00","31,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Štichov","81,00","19,00","5,00","25,00","25,00","3,00","4,00","Plzeňský kraj","STOD","Domažlice"
"Štichovice","118,00","19,00","26,00","38,00","29,00","4,00","2,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Štíhlice","2","2","2","2","2","2","2","Středočeský kraj","ŘÍČANY","Kolín"
"Stínava","147,00","32,00","19,00","48,00","42,00","4,00","2,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Štipoklasy","132,00","8,00","21,00","47,00","47,00","4,00","5,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Štítary","671,00","86,00","131,00","214,00","206,00","17,00","17,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Štítina","1 173,00","153,00","176,00","386,00","400,00","26,00","32,00","Moravskoslezský kraj","OPAVA","Opava"
"Štítná nad Vláří-Popov","2 354,00","322,00","440,00","757,00","721,00","54,00","60,00","Zlínský kraj","VALAŠSKÉ KLOBOUKY","Zlín"
"Štítov","55,00","8,00","9,00","20,00","15,00","2,00","1,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Štíty","2 049,00","245,00","355,00","702,00","638,00","60,00","49,00","Olomoucký kraj","ZÁBŘEH","Šumperk"
"Stochov","5 538,00","798,00","907,00","1 812,00","1 713,00","176,00","132,00","Středočeský kraj","KLADNO","Kladno"
"Stod","3 532,00","497,00","467,00","1 284,00","1 084,00","107,00","93,00","Plzeňský kraj","STOD","Plzeň-jih"
"Stojčín","121,00","16,00","22,00","43,00","31,00","6,00","3,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Stojice","238,00","41,00","32,00","78,00","73,00","9,00","5,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Štoky","1 540,00","210,00","234,00","536,00","501,00","36,00","23,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Stolany","358,00","41,00","58,00","131,00","112,00","9,00","7,00","Pardubický kraj","CHRUDIM","Chrudim"
"Stonařov","927,00","117,00","142,00","323,00","307,00","24,00","14,00","Vysočina","JIHLAVA","Jihlava"
"Stonava","1 771,00","263,00","268,00","622,00","521,00","50,00","47,00","Moravskoslezský kraj","KARVINÁ","Karviná"
"Stošíkovice na Louce","203,00","20,00","41,00","67,00","67,00","3,00","5,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Stožec","222,00","24,00","47,00","80,00","59,00","4,00","8,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Stožice","278,00","33,00","56,00","92,00","84,00","6,00","7,00","Jihočeský kraj","VODŇANY","Strakonice"
"Strachoňovice","87,00","15,00","13,00","33,00","25,00","0,00","1,00","Vysočina","TELČ","Jihlava"
"Strachotice","974,00","111,00","181,00","330,00","319,00","16,00","17,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Strachotín","778,00","88,00","129,00","271,00","253,00","24,00","13,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Strachujov","152,00","26,00","24,00","47,00","46,00","6,00","3,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Stračov","310,00","58,00","42,00","113,00","89,00","3,00","5,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Stradonice","98,00","10,00","18,00","34,00","30,00","3,00","3,00","Středočeský kraj","SLANÝ","Kladno"
"Stradouň","2","2","2","2","2","2","2","Pardubický kraj","VYSOKÉ MÝTO","Chrudim"
"Strahovice","895,00","108,00","173,00","275,00","297,00","21,00","21,00","Moravskoslezský kraj","KRAVAŘE","Opava"
"Strakonice","23 545,00","3 146,00","3 466,00","7 730,00","7 814,00","788,00","601,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Strakov","224,00","32,00","47,00","71,00","65,00","7,00","2,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Straky","528,00","97,00","83,00","166,00","148,00","17,00","17,00","Středočeský kraj","NYMBURK","Nymburk"
"Štramberk","3 380,00","531,00","535,00","1 075,00","1 010,00","121,00","108,00","Moravskoslezský kraj","KOPŘIVNICE","Nový Jičín"
"Strančice","1 505,00","218,00","224,00","509,00","478,00","43,00","33,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Stránecká Zhoř","582,00","80,00","108,00","184,00","182,00","16,00","12,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Strání","3 803,00","491,00","648,00","1 291,00","1 188,00","93,00","92,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Stránka","222,00","28,00","45,00","75,00","62,00","8,00","4,00","Středočeský kraj","MĚLNÍK","Mělník"
"Stranný","123,00","19,00","24,00","33,00","38,00","5,00","4,00","Středočeský kraj","BENEŠOV","Benešov"
"Strašice","2 442,00","279,00","487,00","802,00","787,00","53,00","34,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Strašice","203,00","41,00","31,00","62,00","59,00","5,00","5,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Strašín","358,00","67,00","38,00","128,00","104,00","7,00","14,00","Plzeňský kraj","SUŠICE","Klatovy"
"Straškov-Vodochody","937,00","133,00","146,00","319,00","295,00","19,00","25,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Strašnov","241,00","27,00","41,00","81,00","81,00","6,00","5,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Strašov","311,00","42,00","63,00","98,00","89,00","8,00","11,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Stratov","405,00","57,00","62,00","143,00","120,00","14,00","9,00","Středočeský kraj","LYSÁ NAD LABEM","Nymburk"
"Stráž","1 057,00","127,00","183,00","363,00","332,00","30,00","22,00","Plzeňský kraj","TACHOV","Tachov"
"Stráž","229,00","27,00","44,00","89,00","62,00","3,00","4,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Stráž nad Nežárkou","817,00","111,00","118,00","278,00","267,00","20,00","23,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Stráž nad Nisou","1 877,00","189,00","297,00","674,00","629,00","42,00","46,00","Liberecký kraj","LIBEREC","Liberec"
"Stráž nad Ohří","616,00","63,00","94,00","229,00","191,00","21,00","18,00","Karlovarský kraj","OSTROV","Karlovy Vary"
"Stráž pod Ralskem","4 068,00","240,00","852,00","1 407,00","1 442,00","70,00","57,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Strážek","927,00","174,00","149,00","272,00","274,00","28,00","30,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Stražisko","437,00","85,00","70,00","124,00","128,00","17,00","13,00","Olomoucký kraj","KONICE","Prostějov"
"Strážiště","86,00","29,00","8,00","21,00","26,00","1,00","1,00","Středočeský kraj","MNICHOVO HRADIŠTĚ","Mladá Boleslav"
"Strážkovice","342,00","38,00","49,00","116,00","119,00","10,00","10,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Strážná","105,00","22,00","20,00","32,00","22,00","6,00","3,00","Pardubický kraj","LANŠKROUN","Ústí nad Orlicí"
"Strážné","152,00","13,00","19,00","59,00","52,00","5,00","4,00","Královéhradecký kraj","VRCHLABÍ","Trutnov"
"Strážnice","5 900,00","829,00","927,00","1 929,00","1 894,00","184,00","137,00","Jihomoravský kraj","VESELÍ NAD MORAVOU","Hodonín"
"Strážný","348,00","19,00","67,00","123,00","125,00","4,00","10,00","Jihočeský kraj","VIMPERK","Prachatice"
"Strážov","1 326,00","184,00","190,00","452,00","409,00","47,00","44,00","Plzeňský kraj","KLATOVY","Klatovy"
"Strážovice","553,00","75,00","91,00","180,00","184,00","13,00","10,00","Jihomoravský kraj","KYJOV","Hodonín"
"Středokluky","838,00","108,00","132,00","264,00","280,00","23,00","31,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Střelice","152,00","35,00","10,00","51,00","42,00","8,00","6,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Střelice","120,00","11,00","26,00","39,00","39,00","2,00","3,00","Plzeňský kraj","STOD","Plzeň-jih"
"Střelice","2 578,00","424,00","388,00","880,00","758,00","66,00","62,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Střelná","615,00","77,00","117,00","204,00","188,00","15,00","14,00","Zlínský kraj","VSETÍN","Vsetín"
"Střelské Hoštice","876,00","131,00","141,00","304,00","258,00","19,00","23,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Střemošice","184,00","45,00","18,00","61,00","52,00","6,00","2,00","Pardubický kraj","CHRUDIM","Chrudim"
"Střemy","352,00","47,00","54,00","118,00","113,00","14,00","6,00","Středočeský kraj","MĚLNÍK","Mělník"
"Střeň","539,00","89,00","83,00","180,00","167,00","14,00","6,00","Olomoucký kraj","LITOVEL","Olomouc"
"Strenice","174,00","30,00","29,00","60,00","50,00","2,00","3,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Střevač","281,00","50,00","54,00","87,00","79,00","9,00","2,00","Královéhradecký kraj","JIČÍN","Jičín"
"Střezetice","294,00","43,00","55,00","85,00","101,00","5,00","5,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Střezimíř","320,00","46,00","44,00","107,00","104,00","10,00","9,00","Středočeský kraj","VOTICE","Benešov"
"Strhaře","2","2","2","2","2","2","2","Jihomoravský kraj","TIŠNOV","Blansko"
"Stříbřec","443,00","90,00","48,00","140,00","125,00","23,00","17,00","Jihočeský kraj","TŘEBOŇ","Jindřichův Hradec"
"Stříbrná","459,00","70,00","59,00","159,00","138,00","17,00","16,00","Karlovarský kraj","KRASLICE","Sokolov"
"Stříbrná Skalice","2","2","2","2","2","2","2","Středočeský kraj","ŘÍČANY","Kolín"
"Stříbrné Hory","239,00","36,00","47,00","73,00","69,00","8,00","6,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Stříbrnice","240,00","46,00","32,00","76,00","70,00","11,00","5,00","Olomoucký kraj","PŘEROV","Přerov"
"Stříbrnice","414,00","69,00","60,00","141,00","116,00","16,00","12,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Stříbro","7 689,00","841,00","1 186,00","2 585,00","2 647,00","238,00","192,00","Plzeňský kraj","STŘÍBRO","Tachov"
"Střílky","682,00","87,00","99,00","246,00","214,00","18,00","18,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Střítež","101,00","31,00","6,00","31,00","27,00","4,00","2,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Střítež","316,00","40,00","53,00","110,00","98,00","6,00","9,00","Vysočina","JIHLAVA","Jihlava"
"Střítež","984,00","119,00","184,00","307,00","315,00","31,00","28,00","Moravskoslezský kraj","TŘINEC","Frýdek-Místek"
"Střítež","99,00","15,00","11,00","39,00","30,00","1,00","3,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Střítež nad Bečvou","779,00","135,00","108,00","258,00","227,00","26,00","25,00","Zlínský kraj","VALAŠSKÉ MEZIŘÍČÍ","Vsetín"
"Střítež nad Ludinou","853,00","111,00","145,00","282,00","256,00","30,00","29,00","Olomoucký kraj","HRANICE","Přerov"
"Střítež pod Křemešníkem","45,00","8,00","4,00","19,00","12,00","1,00","1,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Střížov","173,00","24,00","30,00","57,00","50,00","6,00","6,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Střížovice","255,00","20,00","57,00","95,00","71,00","8,00","4,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Střížovice","341,00","55,00","54,00","111,00","99,00","10,00","12,00","Plzeňský kraj","BLOVICE","Plzeň-jih"
"Střížovice","601,00","71,00","111,00","204,00","195,00","12,00","8,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Strmilov","1 399,00","222,00","242,00","448,00","416,00","39,00","32,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Strojetice","129,00","29,00","16,00","42,00","37,00","4,00","1,00","Středočeský kraj","VLAŠIM","Benešov"
"Stropešín","118,00","28,00","16,00","42,00","31,00","1,00","0,00","Vysočina","TŘEBÍČ","Třebíč"
"Struhařov","651,00","91,00","94,00","219,00","209,00","20,00","18,00","Středočeský kraj","BENEŠOV","Benešov"
"Struhařov","561,00","97,00","107,00","165,00","164,00","15,00","13,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Strukov","153,00","27,00","20,00","53,00","41,00","5,00","7,00","Olomoucký kraj","ŠTERNBERK","Olomouc"
"Strunkovice nad Blanicí","1 230,00","180,00","213,00","407,00","372,00","33,00","25,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Strunkovice nad Volyňkou","101,00","29,00","8,00","28,00","32,00","3,00","1,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Strupčice","639,00","71,00","101,00","229,00","206,00","14,00","18,00","Ústecký kraj","CHOMUTOV","Chomutov"
"Stružinec","704,00","98,00","89,00","241,00","229,00","23,00","24,00","Liberecký kraj","SEMILY","Semily"
"Stružná","511,00","56,00","82,00","195,00","148,00","16,00","14,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Stružnice","856,00","92,00","148,00","291,00","282,00","18,00","25,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Strýčice","47,00","8,00","6,00","16,00","10,00","4,00","3,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Studánka","402,00","46,00","78,00","126,00","126,00","15,00","11,00","Plzeňský kraj","TACHOV","Tachov"
"Studená","39,00","11,00","4,00","15,00","9,00","0,00","0,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Studená","2 464,00","364,00","366,00","848,00","764,00","67,00","55,00","Jihočeský kraj","DAČICE","Jindřichův Hradec"
"Studené","152,00","29,00","30,00","45,00","37,00","7,00","4,00","Pardubický kraj","ŽAMBERK","Ústí nad Orlicí"
"Studenec","1 734,00","277,00","298,00","544,00","540,00","35,00","40,00","Liberecký kraj","JILEMNICE","Semily"
"Studenec","555,00","86,00","91,00","178,00","174,00","15,00","11,00","Vysočina","NÁMĚŠŤ NAD OSLAVOU","Třebíč"
"Studeněves","303,00","50,00","39,00","105,00","93,00","9,00","7,00","Středočeský kraj","SLANÝ","Kladno"
"Studénka","10 341,00","1 337,00","1 720,00","3 365,00","3 317,00","335,00","267,00","Moravskoslezský kraj","BÍLOVEC","Nový Jičín"
"Studený","89,00","14,00","13,00","30,00","26,00","3,00","3,00","Středočeský kraj","VLAŠIM","Benešov"
"Študlov","150,00","31,00","26,00","48,00","36,00","6,00","3,00","Pardubický kraj","SVITAVY","Svitavy"
"Študlov","516,00","66,00","102,00","177,00","149,00","13,00","9,00","Zlínský kraj","VALAŠSKÉ KLOBOUKY","Vsetín"
"Studnice","988,00","140,00","152,00","344,00","313,00","18,00","21,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Studnice","460,00","87,00","67,00","141,00","133,00","16,00","16,00","Pardubický kraj","HLINSKO","Chrudim"
"Studnice","148,00","21,00","30,00","44,00","35,00","9,00","9,00","Vysočina","TŘEBÍČ","Třebíč"
"Studnice","491,00","85,00","62,00","159,00","143,00","26,00","16,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Stupava","150,00","38,00","14,00","55,00","31,00","9,00","3,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Stvolínky","294,00","25,00","62,00","102,00","96,00","5,00","4,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Stvolová","152,00","38,00","26,00","43,00","39,00","3,00","3,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Šubířov","271,00","55,00","45,00","85,00","70,00","7,00","9,00","Olomoucký kraj","KONICE","Prostějov"
"Suchá","240,00","32,00","38,00","82,00","83,00","2,00","3,00","Vysočina","JIHLAVA","Jihlava"
"Suchá Lhota","88,00","17,00","11,00","31,00","27,00","2,00","0,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Suchá Loz","1 078,00","172,00","178,00","353,00","323,00","22,00","30,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Suchdol","1 065,00","137,00","176,00","373,00","319,00","31,00","29,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Suchdol","647,00","119,00","94,00","213,00","194,00","16,00","11,00","Olomoucký kraj","KONICE","Prostějov"
"Suchdol nad Lužnicí","3 659,00","532,00","567,00","1 186,00","1 155,00","114,00","105,00","Jihočeský kraj","TŘEBOŇ","Jindřichův Hradec"
"Suchdol nad Odrou","2 484,00","261,00","417,00","897,00","778,00","62,00","69,00","Moravskoslezský kraj","NOVÝ JIČÍN","Nový Jičín"
"Suchodol","281,00","37,00","52,00","83,00","94,00","8,00","7,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Suchohrdly","1 010,00","100,00","169,00","351,00","343,00","19,00","28,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Suchohrdly u Miroslavi","423,00","58,00","80,00","138,00","118,00","15,00","14,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Suchomasty","468,00","63,00","54,00","188,00","129,00","19,00","15,00","Středočeský kraj","BEROUN","Beroun"
"Suchonice","162,00","26,00","26,00","47,00","53,00","6,00","4,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Suchov","568,00","78,00","83,00","191,00","176,00","18,00","22,00","Jihomoravský kraj","VESELÍ NAD MORAVOU","Hodonín"
"Suchovršice","359,00","56,00","46,00","123,00","119,00","8,00","7,00","Královéhradecký kraj","TRUTNOV","Trutnov"
"Suchý","375,00","40,00","63,00","134,00","121,00","7,00","10,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Suchý Důl","415,00","57,00","79,00","139,00","122,00","8,00","10,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Sudějov","63,00","14,00","8,00","19,00","18,00","3,00","1,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Sudice","390,00","41,00","65,00","133,00","133,00","11,00","7,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Sudice","652,00","72,00","109,00","229,00","205,00","19,00","18,00","Moravskoslezský kraj","KRAVAŘE","Opava"
"Sudice","341,00","66,00","51,00","108,00","91,00","16,00","9,00","Vysočina","NÁMĚŠŤ NAD OSLAVOU","Třebíč"
