"obce","Počet obyvatel dle Sčítání lidu 1910","kraj","orp","okres"
"Kněževes","462,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Kněževes","526,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Kněžice","1 464,00","Středočeský kraj","PODĚBRADY","Nymburk"
"Kněžice","373,00","Pardubický kraj","CHRUDIM","Chrudim"
"Kněžice","1 354,00","Vysočina","JIHLAVA","Jihlava"
"Kněžičky","512,00","Středočeský kraj","PODĚBRADY","Nymburk"
"Kněžmost","2 601,00","Středočeský kraj","MNICHOVO HRADIŠTĚ","Mladá Boleslav"
"Kněžnice","596,00","Královéhradecký kraj","JIČÍN","Jičín"
"Kněžpole","804,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Knínice","654,00","Vysočina","TELČ","Jihlava"
"Knínice","973,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Kňovice","512,00","Středočeský kraj","SEDLČANY","Příbram"
"Knovíz","745,00","Středočeský kraj","SLANÝ","Kladno"
"Knyk","367,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Kobeřice","1 859,00","Moravskoslezský kraj","KRAVAŘE","Opava"
"Kobeřice u Brna","1 015,00","Jihomoravský kraj","SLAVKOV U BRNA","Vyškov"
"Koberovice","459,00","Vysočina","HUMPOLEC","Pelhřimov"
"Koberovy","1 302,00","Liberecký kraj","ŽELEZNÝ BROD","Jablonec n.Nisou"
"Kobylá nad Vidnavkou","894,00","Olomoucký kraj","JESENÍK","Jeseník"
"Kobylí","1 855,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Kobylice","264,00","Královéhradecký kraj","NOVÝ BYDŽOV","Hradec Králové"
"Kobylnice","769,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Kobylnice","160,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Kobylnice","224,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Kobyly","757,00","Liberecký kraj","TURNOV","Liberec"
"Kocbeře","985,00","Královéhradecký kraj","DVŮR KRÁLOVÉ N. LAB.","Trutnov"
"Kocelovice","489,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Kochánky","820,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Kochánov","174,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Kočí","894,00","Pardubický kraj","CHRUDIM","Chrudim"
"Kočín","301,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Koclířov","1 653,00","Pardubický kraj","SVITAVY","Svitavy"
"Kočov","585,00","Plzeňský kraj","TACHOV","Tachov"
"Kohoutov","1 132,00","Královéhradecký kraj","DVŮR KRÁLOVÉ N. LAB.","Trutnov"
"Kojatice","406,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Kojatín","123,00","Vysočina","TŘEBÍČ","Třebíč"
"Kojátky","622,00","Jihomoravský kraj","BUČOVICE","Vyškov"
"Kojčice","405,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Kojetice","398,00","Středočeský kraj","NERATOVICE","Mělník"
"Kojetice","462,00","Vysočina","TŘEBÍČ","Třebíč"
"Kojetín","384,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Kojetín","7 027,00","Olomoucký kraj","PŘEROV","Přerov"
"Kojice","558,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Kokašice","724,00","Plzeňský kraj","STŘÍBRO","Tachov"
"Kokořín","1 063,00","Středočeský kraj","MĚLNÍK","Mělník"
"Kokory","1 155,00","Olomoucký kraj","PŘEROV","Přerov"
"Kolaje","279,00","Středočeský kraj","PODĚBRADY","Nymburk"
"Koldín","575,00","Pardubický kraj","VYSOKÉ MÝTO","Ústí nad Orlicí"
"Koleč","1 162,00","Středočeský kraj","KLADNO","Kladno"
"Kolešov","319,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Kolešovice","1 761,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Kolín","18 138,00","Středočeský kraj","KOLÍN","Kolín"
"Kolinec","3 912,00","Plzeňský kraj","SUŠICE","Klatovy"
"Kolomuty","154,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Kolová","1 056,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Koloveč","1 627,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Kolšov","399,00","Olomoucký kraj","ZÁBŘEH","Šumperk"
"Komařice","864,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Komárno","464,00","Zlínský kraj","BYSTŘICE POD HOSTÝNEM","Kroměříž"
"Komárov","180,00","Olomoucký kraj","ŠTERNBERK","Olomouc"
"Komárov","241,00","Jihočeský kraj","SOBĚSLAV","Tábor"
"Komárov","495,00","Zlínský kraj","OTROKOVICE","Zlín"
"Komárov","1 353,00","Středočeský kraj","HOŘOVICE","Beroun"
"Komárovice","271,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Komňa","1 302,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Komořany","520,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Komorní Lhotka","1 038,00","Moravskoslezský kraj","TŘINEC","Frýdek-Místek"
"Komorovice","194,00","Vysočina","HUMPOLEC","Pelhřimov"
"Konárovice","925,00","Středočeský kraj","KOLÍN","Kolín"
"Kondrac","661,00","Středočeský kraj","VLAŠIM","Benešov"
"Konecchlumí","641,00","Královéhradecký kraj","JIČÍN","Jičín"
"Koněprusy","421,00","Středočeský kraj","BEROUN","Beroun"
"Koněšín","601,00","Vysočina","TŘEBÍČ","Třebíč"
"Konětopy","459,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Mělník"
"Konice","4 153,00","Olomoucký kraj","KONICE","Prostějov"
"Konojedy","504,00","Středočeský kraj","ŘÍČANY","Kolín"
"Konstantinovy Lázně","1 541,00","Plzeňský kraj","STŘÍBRO","Tachov"
"Kopidlno","3 061,00","Královéhradecký kraj","JIČÍN","Jičín"
"Kopidlo","386,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Kopřivná","1 031,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Kopřivnice","6 396,00","Moravskoslezský kraj","KOPŘIVNICE","Nový Jičín"
"Kořenec","774,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Kořenice","1 137,00","Středočeský kraj","KOLÍN","Kolín"
"Kořenov","9 750,00","Liberecký kraj","TANVALD","Jablonec n.Nisou"
"Korkyně","276,00","Středočeský kraj","DOBŘÍŠ","Příbram"
"Kornatice","274,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Korno","229,00","Středočeský kraj","BEROUN","Beroun"
"Korolupy","406,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Korouhev","1 585,00","Pardubický kraj","POLIČKA","Svitavy"
"Koroužné","563,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Korozluky","550,00","Ústecký kraj","MOST","Most"
"Koruna","226,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Koryčany","4 823,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Koryta","197,00","Středočeský kraj","MNICHOVO HRADIŠTĚ","Mladá Boleslav"
"Koryta","275,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Korytná","983,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Košařiska","471,00","Moravskoslezský kraj","TŘINEC","Frýdek-Místek"
"Košátky","313,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Košetice","1 047,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Košice","242,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Košice","963,00","Jihočeský kraj","TÁBOR","Tábor"
"Kosice","553,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Kosičky","538,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Košík","1 071,00","Středočeský kraj","NYMBURK","Nymburk"
"Košíky","701,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Košín","151,00","Jihočeský kraj","TÁBOR","Tábor"
"Kosmonosy","4 211,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Kosoř","699,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Kosořice","501,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Kosořín","202,00","Pardubický kraj","VYSOKÉ MÝTO","Ústí nad Orlicí"
"Kosov","532,00","Olomoucký kraj","ZÁBŘEH","Šumperk"
"Kosova Hora","1 575,00","Středočeský kraj","SEDLČANY","Příbram"
"Košťálov","2 442,00","Liberecký kraj","SEMILY","Semily"
"Košťany","5 291,00","Ústecký kraj","TEPLICE","Teplice"
"Kostelany nad Moravou","865,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Kostelec","470,00","Vysočina","JIHLAVA","Jihlava"
"Kostelec","1 451,00","Plzeňský kraj","STŘÍBRO","Tachov"
"Kostelec","982,00","Jihomoravský kraj","KYJOV","Hodonín"
"Kostelec","139,00","Královéhradecký kraj","JIČÍN","Jičín"
"Kostelec na Hané","2 204,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Kostelec nad Černými Lesy","3 377,00","Středočeský kraj","ŘÍČANY","Kolín"
"Kostelec nad Labem","3 398,00","Středočeský kraj","NERATOVICE","Mělník"
"Kostelec nad Orlicí","5 887,00","Královéhradecký kraj","KOSTELEC NAD ORLICÍ","Rychnov nad Kněžnou"
"Kostelec nad Vltavou","1 246,00","Jihočeský kraj","MILEVSKO","Písek"
"Kostelec u Heřmanova Městce","605,00","Pardubický kraj","CHRUDIM","Chrudim"
"Kostelec u Holešova","1 199,00","Zlínský kraj","HOLEŠOV","Kroměříž"
"Kostelec u Křížků","405,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Kostelecké Horky","314,00","Královéhradecký kraj","KOSTELEC NAD ORLICÍ","Rychnov nad Kněžnou"
"Kostelní Hlavno","723,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Mladá Boleslav"
"Kostelní Lhota","919,00","Středočeský kraj","NYMBURK","Nymburk"
"Kostelní Myslová","241,00","Vysočina","TELČ","Jihlava"
"Kostelní Radouň","526,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Kostelní Vydří","424,00","Jihočeský kraj","DAČICE","Jindřichův Hradec"
"Kostěnice","503,00","Pardubický kraj","PARDUBICE","Pardubice"
"Kostice","2 037,00","Jihomoravský kraj","BŘECLAV","Břeclav"
"Koštice","1 191,00","Ústecký kraj","LOUNY","Louny"
"Kostníky","343,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Kostomlátky","566,00","Středočeský kraj","NYMBURK","Nymburk"
"Kostomlaty nad Labem","1 718,00","Středočeský kraj","NYMBURK","Nymburk"
"Kostomlaty pod Milešovkou","1 520,00","Ústecký kraj","TEPLICE","Teplice"
"Kostomlaty pod Řípem","694,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Kotenčice","275,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Kotlasy","207,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Kotopeky","480,00","Středočeský kraj","HOŘOVICE","Beroun"
"Kotovice","609,00","Plzeňský kraj","STOD","Plzeň-jih"
"Kotvrdovice","886,00","Jihomoravský kraj","BLANSKO","Blansko"
"Kounice","1 306,00","Středočeský kraj","ČESKÝ BROD","Nymburk"
"Kounov","1 193,00","Královéhradecký kraj","DOBRUŠKA","Rychnov nad Kněžnou"
"Kounov","912,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Koupě","446,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Kouřim","2 976,00","Středočeský kraj","KOLÍN","Kolín"
"Kout na Šumavě","1 401,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Kouty","386,00","Vysočina","SVĚTLÁ NAD SÁZAVOU","Havlíčkův Brod"
"Kouty","449,00","Středočeský kraj","PODĚBRADY","Nymburk"
"Kouty","505,00","Vysočina","TŘEBÍČ","Třebíč"
"Kovač","316,00","Královéhradecký kraj","JIČÍN","Jičín"
"Kovalovice","785,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Koválovice-Osíčany","483,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Kováň","283,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Kovanec","300,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Kovanice","956,00","Středočeský kraj","NYMBURK","Nymburk"
"Kovářov","3 220,00","Jihočeský kraj","MILEVSKO","Písek"
"Kovářská","4 443,00","Ústecký kraj","KADAŇ","Chomutov"
"Kovčín","285,00","Plzeňský kraj","HORAŽĎOVICE","Klatovy"
"Kozárov","193,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Kozárovice","984,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Kožichovice","465,00","Vysočina","TŘEBÍČ","Třebíč"
"Kozlany","134,00","Vysočina","TŘEBÍČ","Třebíč"
"Kozlany","587,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Kožlany","2 269,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Kožlí","1 015,00","Vysočina","SVĚTLÁ NAD SÁZAVOU","Havlíčkův Brod"
"Kožlí","200,00","Jihočeský kraj","PÍSEK","Písek"
"Kozlov","137,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Kozlov","431,00","Vysočina","SVĚTLÁ NAD SÁZAVOU","Havlíčkův Brod"
"Kozlov","685,00","Vysočina","JIHLAVA","Jihlava"
"Kozlovice","295,00","Plzeňský kraj","NEPOMUK","Plzeň-jih"
"Kozlovice","2 120,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Kozly","342,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Kozly","234,00","Ústecký kraj","LOUNY","Louny"
"Kozmice","1 070,00","Moravskoslezský kraj","HLUČÍN","Opava"
"Kozmice","654,00","Středočeský kraj","BENEŠOV","Benešov"
"Kozojedy","578,00","Středočeský kraj","ŘÍČANY","Kolín"
"Kozojedy","1 039,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Kozojedy","296,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Kozojedy","388,00","Královéhradecký kraj","JIČÍN","Jičín"
"Kozojídky","334,00","Jihomoravský kraj","VESELÍ NAD MORAVOU","Hodonín"
"Kozolupy","958,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Kozomín","394,00","Středočeský kraj","KRALUPY NAD VLTAVOU","Mělník"
"Kožušany-Tážaly","830,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Kožušice","432,00","Jihomoravský kraj","BUČOVICE","Vyškov"
"Krabčice","1 056,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Kraborovice","407,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Krahulčí","225,00","Vysočina","TELČ","Jihlava"
"Krahulov","305,00","Vysočina","TŘEBÍČ","Třebíč"
"Krajková","3 238,00","Karlovarský kraj","SOKOLOV","Sokolov"
"Krajníčko","314,00","Jihočeský kraj","VODŇANY","Strakonice"
"Krakov","248,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Krakovany","1 023,00","Středočeský kraj","KOLÍN","Kolín"
"Krakovec","337,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Kralice na Hané","1 450,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Kralice nad Oslavou","921,00","Vysočina","NÁMĚŠŤ NAD OSLAVOU","Třebíč"
"Králíky","779,00","Královéhradecký kraj","NOVÝ BYDŽOV","Hradec Králové"
"Králíky","7 863,00","Pardubický kraj","KRÁLÍKY","Ústí nad Orlicí"
"Králova Lhota","643,00","Jihočeský kraj","PÍSEK","Písek"
"Králova Lhota","578,00","Královéhradecký kraj","DOBRUŠKA","Rychnov nad Kněžnou"
"Královec","840,00","Královéhradecký kraj","TRUTNOV","Trutnov"
"Královice","308,00","Středočeský kraj","SLANÝ","Kladno"
"Kralovice","2 836,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Královské Poříčí","2 362,00","Karlovarský kraj","SOKOLOV","Sokolov"
"Kralupy nad Vltavou","9 549,00","Středočeský kraj","KRALUPY NAD VLTAVOU","Mělník"
"Králův Dvůr","5 430,00","Středočeský kraj","BEROUN","Beroun"
"Kramolín","412,00","Plzeňský kraj","NEPOMUK","Plzeň-jih"
"Kramolín","181,00","Vysočina","NÁMĚŠŤ NAD OSLAVOU","Třebíč"
"Kramolna","1 078,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Kraselov","657,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Krásensko","851,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Krasíkov","583,00","Pardubický kraj","LANŠKROUN","Ústí nad Orlicí"
"Krasíkovice","106,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Kraslice","22 418,00","Karlovarský kraj","KRASLICE","Sokolov"
"Krašlovice","329,00","Jihočeský kraj","VODŇANY","Strakonice"
"Krásná","3 117,00","Karlovarský kraj","AŠ","Cheb"
"Krásná","1 500,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Krásná Hora","1 565,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Krásná Hora nad Vltavou","2 200,00","Středočeský kraj","SEDLČANY","Příbram"
"Krásná Lípa","10 174,00","Ústecký kraj","RUMBURK","Děčín"
"Krásná Ves","363,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Krásné","397,00","Pardubický kraj","CHRUDIM","Chrudim"
"Krásné","368,00","Vysočina","NOVÉ MĚSTO NA MORAVĚ","Žďár nad Sázavou"
"Krásné Údolí","716,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Krásněves","378,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Krásno","3 445,00","Karlovarský kraj","SOKOLOV","Sokolov"
"Krásný Dvůr","2 176,00","Ústecký kraj","PODBOŘANY","Louny"
"Krásný Les","1 431,00","Karlovarský kraj","OSTROV","Karlovy Vary"
"Krásný Les","1 186,00","Liberecký kraj","FRÝDLANT","Liberec"
"Krasonice","667,00","Vysočina","TELČ","Jihlava"
"Krasov","1 056,00","Moravskoslezský kraj","KRNOV","Bruntál"
"Krasová","323,00","Jihomoravský kraj","BLANSKO","Blansko"
"Krašovice","430,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Krátká Ves","280,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Kratochvilka","429,00","Jihomoravský kraj","ROSICE","Brno-venkov"
"Kratonohy","776,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Krátošice","210,00","Jihočeský kraj","TÁBOR","Tábor"
"Kratušín","249,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Kravaře","5 475,00","Moravskoslezský kraj","KRAVAŘE","Opava"
"Kravaře","1 445,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Kravsko","640,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Krchleby","650,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Krchleby","830,00","Středočeský kraj","NYMBURK","Nymburk"
"Krchleby","166,00","Královéhradecký kraj","KOSTELEC NAD ORLICÍ","Rychnov nad Kněžnou"
"Krchleby","443,00","Olomoucký kraj","MOHELNICE","Šumperk"
"Krčmaň","679,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Křeč","568,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Křečhoř","823,00","Středočeský kraj","KOLÍN","Kolín"
"Křečkov","488,00","Středočeský kraj","PODĚBRADY","Nymburk"
"Křečovice","1 931,00","Středočeský kraj","BENEŠOV","Benešov"
"Krejnice","297,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Křekov","280,00","Zlínský kraj","VALAŠSKÉ KLOBOUKY","Zlín"
"Křelov-Břuchotín","1 497,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Křelovice","953,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Křelovice","813,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Křemže","3 046,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Křenek","398,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Mělník"
"Křenice","464,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Křenice","603,00","Plzeňský kraj","KLATOVY","Klatovy"
"Křenov","894,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Křenovice","443,00","Jihočeský kraj","PÍSEK","Písek"
"Křenovice","731,00","Olomoucký kraj","PŘEROV","Přerov"
"Křenovice","1 441,00","Jihomoravský kraj","SLAVKOV U BRNA","Vyškov"
"Křenovy","244,00","Plzeňský kraj","HORŠOVSKÝ TÝN","Domažlice"
"Křepenice","304,00","Středočeský kraj","SEDLČANY","Příbram"
"Křepice","1 073,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Křepice","263,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Křesetice","1 161,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Křešice","2 685,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Křešín","800,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Křešín","326,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Křesín","632,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Křetín","645,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Krhanice","705,00","Středočeský kraj","BENEŠOV","Benešov"
"Krhov","152,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Krhov","430,00","Vysočina","TŘEBÍČ","Třebíč"
"Krhová","1 733,00","Zlínský kraj","VALAŠSKÉ MEZIŘÍČÍ","Vsetín"
"Krhovice","680,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Křičeň","466,00","Pardubický kraj","PARDUBICE","Pardubice"
"Křídla","354,00","Vysočina","NOVÉ MĚSTO NA MORAVĚ","Žďár nad Sázavou"
"Křídlůvky","569,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Křimov","1 506,00","Ústecký kraj","CHOMUTOV","Chomutov"
"Křinec","2 467,00","Středočeský kraj","NYMBURK","Nymburk"
"Křinice","1 342,00","Královéhradecký kraj","BROUMOV","Náchod"
"Křišťanov","1 574,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Křišťanovice","668,00","Moravskoslezský kraj","BRUNTÁL","Bruntál"
"Křivoklát","928,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Křivsoudov","894,00","Středočeský kraj","VLAŠIM","Benešov"
"Křižánky","1 189,00","Vysočina","NOVÉ MĚSTO NA MORAVĚ","Žďár nad Sázavou"
"Křižanov","263,00","Jihočeský kraj","MILEVSKO","Písek"
"Křižanov","1 587,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Křižanovice","165,00","Pardubický kraj","CHRUDIM","Chrudim"
"Křižanovice","611,00","Jihomoravský kraj","BUČOVICE","Vyškov"
"Křižanovice u Vyškova","266,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Křižany","2 494,00","Liberecký kraj","LIBEREC","Liberec"
"Křižínkov","306,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Křížkový Újezdec","331,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Křižovatka","917,00","Karlovarský kraj","CHEB","Cheb"
"Krmelín","1 004,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Krňany","843,00","Středočeský kraj","BENEŠOV","Benešov"
"Krnov","20 909,00","Moravskoslezský kraj","KRNOV","Bruntál"
"Krnsko","739,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Krokočín","299,00","Vysočina","NÁMĚŠŤ NAD OSLAVOU","Třebíč"
"Kroměříž","20 186,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Krompach","1 490,00","Liberecký kraj","NOVÝ BOR","Česká Lípa"
"Kropáčova Vrutice","2 083,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Kroučová","387,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Krouna","3 017,00","Pardubický kraj","HLINSKO","Chrudim"
