"obce","Počet obyvatel dle Sčítání lidu 2001","kraj","orp","okres"
"Nezabylice","199,00","Ústecký kraj","CHOMUTOV","Chomutov"
"Nezamyslice","204,00","Plzeňský kraj","SUŠICE","Klatovy"
"Nezamyslice","1 277,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Nezbavětice","181,00","Plzeňský kraj","PLZEŇ","Plzeň-město"
"Nezdenice","758,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Nezdice","198,00","Plzeňský kraj","PŘEŠTICE","Klatovy"
"Nezdice na Šumavě","393,00","Plzeňský kraj","SUŠICE","Klatovy"
"Nezdřev","116,00","Plzeňský kraj","NEPOMUK","Plzeň-jih"
"Nezvěstice","1 356,00","Plzeňský kraj","PLZEŇ","Plzeň-město"
"Nicov","92,00","Jihočeský kraj","VIMPERK","Prachatice"
"Nihošovice","288,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Níhov","206,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Nikolčice","772,00","Jihomoravský kraj","HUSTOPEČE","Břeclav"
"Niměřice","256,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Nimpšov","72,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Nišovice","221,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Nítkovice","283,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Niva","363,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Nivnice","3 236,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Nižbor","1 499,00","Středočeský kraj","BEROUN","Beroun"
"Nížkov","864,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Nížkovice","667,00","Jihomoravský kraj","SLAVKOV U BRNA","Vyškov"
"Nižní Lhoty","249,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Norberčany","363,00","Olomoucký kraj","ŠTERNBERK","Olomouc"
"Nosálov","152,00","Středočeský kraj","MĚLNÍK","Mělník"
"Nosislav","1 243,00","Jihomoravský kraj","ŽIDLOCHOVICE","Brno-venkov"
"Nošovice","948,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Nová Buková","86,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Nová Bystřice","3 407,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Nová Cerekev","1 183,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Nová Dědina","420,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Nová Hradečná","762,00","Olomoucký kraj","UNIČOV","Olomouc"
"Nová Lhota","789,00","Jihomoravský kraj","VESELÍ NAD MORAVOU","Hodonín"
"Nová Olešná","110,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Nová Paka","9 299,00","Královéhradecký kraj","NOVÁ PAKA","Jičín"
"Nová Pec","632,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Nová Pláň","26,00","Moravskoslezský kraj","BRUNTÁL","Bruntál"
"Nová Říše","798,00","Vysočina","TELČ","Jihlava"
"Nová Role","4 048,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Nová Sídla","237,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Nová Telib","153,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Nová Včelnice","2 476,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Nová Ves","542,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Nová Ves","226,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Nová Ves","158,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Nová Ves","160,00","Plzeňský kraj","STOD","Plzeň-jih"
"Nová Ves","392,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Nová Ves","139,00","Královéhradecký kraj","KOSTELEC NAD ORLICÍ","Rychnov nad Kněžnou"
"Nová Ves","706,00","Jihomoravský kraj","IVANČICE","Brno-venkov"
"Nová Ves","104,00","Ústecký kraj","LOUNY","Louny"
"Nová Ves","256,00","Karlovarský kraj","SOKOLOV","Sokolov"
"Nová Ves I","1 067,00","Středočeský kraj","KOLÍN","Kolín"
"Nová Ves nad Lužnicí","316,00","Jihočeský kraj","TŘEBOŇ","Jindřichův Hradec"
"Nová Ves nad Nisou","609,00","Liberecký kraj","JABLONEC NAD NISOU","Jablonec n.Nisou"
"Nová Ves nad Popelkou","649,00","Liberecký kraj","SEMILY","Semily"
"Nová Ves pod Pleší","731,00","Středočeský kraj","DOBŘÍŠ","Příbram"
"Nová Ves u Bakova","236,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Nová Ves u Chotěboře","553,00","Vysočina","CHOTĚBOŘ","Havlíčkův Brod"
"Nová Ves u Chýnova","226,00","Jihočeský kraj","TÁBOR","Tábor"
"Nová Ves u Jarošova","63,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Nová Ves u Leštiny","105,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Nová Ves u Mladé Vožice","189,00","Jihočeský kraj","TÁBOR","Tábor"
"Nová Ves u Nového Města na Mor.","541,00","Vysočina","NOVÉ MĚSTO NA MORAVĚ","Žďár nad Sázavou"
"Nová Ves u Světlé","461,00","Vysočina","SVĚTLÁ NAD SÁZAVOU","Havlíčkův Brod"
"Nová Ves v Horách","418,00","Ústecký kraj","LITVÍNOV","Most"
"Nové Bránice","660,00","Jihomoravský kraj","IVANČICE","Brno-venkov"
"Nové Dvory","239,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Nové Dvory","191,00","Středočeský kraj","DOBŘÍŠ","Příbram"
"Nové Dvory","350,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Nové Hamry","280,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Nové Heřminovy","252,00","Moravskoslezský kraj","BRUNTÁL","Bruntál"
"Nové Hrady","2 602,00","Jihočeský kraj","TRHOVÉ SVINY","České Budějovice"
"Nové Hrady","284,00","Pardubický kraj","VYSOKÉ MÝTO","Chrudim"
"Nové Hutě","99,00","Jihočeský kraj","VIMPERK","Prachatice"
"Nové Lublice","220,00","Moravskoslezský kraj","VÍTKOV","Opava"
"Nové Město","397,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Nové Město na Moravě","10 471,00","Vysočina","NOVÉ MĚSTO NA MORAVĚ","Žďár nad Sázavou"
"Nové Město nad Metují","10 074,00","Královéhradecký kraj","NOVÉ MĚSTO NAD METUJÍ","Náchod"
"Nové Město pod Smrkem","4 018,00","Liberecký kraj","FRÝDLANT","Liberec"
"Nové Mitrovice","336,00","Plzeňský kraj","BLOVICE","Plzeň-jih"
"Nové Sady","188,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Nové Sady","117,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Nové Sedlice","466,00","Moravskoslezský kraj","OPAVA","Opava"
"Nové Sedlo","535,00","Ústecký kraj","ŽATEC","Louny"
"Nové Sedlo","2 639,00","Karlovarský kraj","SOKOLOV","Sokolov"
"Nové Strašecí","5 054,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Nové Syrovice","986,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Nové Veselí","1 223,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Noviny pod Ralskem","248,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Novosedlice","2 154,00","Ústecký kraj","TEPLICE","Teplice"
"Novosedly","1 145,00","Jihomoravský kraj","MIKULOV","Břeclav"
"Novosedly","338,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Novosedly nad Nežárkou","657,00","Jihočeský kraj","TŘEBOŇ","Jindřichův Hradec"
"Nový Bor","12 342,00","Liberecký kraj","NOVÝ BOR","Česká Lípa"
"Nový Bydžov","7 201,00","Královéhradecký kraj","NOVÝ BYDŽOV","Hradec Králové"
"Nový Dům","156,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Nový Dvůr","70,00","Středočeský kraj","NYMBURK","Nymburk"
"Nový Hrádek","704,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Nový Hrozenkov","2 750,00","Zlínský kraj","VSETÍN","Vsetín"
"Nový Jáchymov","526,00","Středočeský kraj","BEROUN","Beroun"
"Nový Jičín","25 325,00","Moravskoslezský kraj","NOVÝ JIČÍN","Nový Jičín"
"Nový Jimramov","76,00","Vysočina","NOVÉ MĚSTO NA MORAVĚ","Žďár nad Sázavou"
"Nový Knín","1 731,00","Středočeský kraj","DOBŘÍŠ","Příbram"
"Nový Kostel","538,00","Karlovarský kraj","CHEB","Cheb"
"Nový Kramolín","230,00","Plzeňský kraj","DOMAŽLICE","Domažlice"
"Nový Malín","2 523,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Nový Oldřichov","638,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Nový Ples","285,00","Královéhradecký kraj","JAROMĚŘ","Náchod"
"Nový Poddvorov","181,00","Jihomoravský kraj","HODONÍN","Hodonín"
"Nový Přerov","321,00","Jihomoravský kraj","MIKULOV","Břeclav"
"Nový Rychnov","957,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Nový Šaldorf-Sedlešovice","875,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Nový Telečkov","112,00","Vysočina","TŘEBÍČ","Třebíč"
"Nový Vestec","278,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Nučice","914,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Nučice","337,00","Středočeský kraj","ŘÍČANY","Kolín"
"Nupaky","96,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Nýdek","1 952,00","Moravskoslezský kraj","TŘINEC","Frýdek-Místek"
"Nyklovice","165,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Nymburk","14 407,00","Středočeský kraj","NYMBURK","Nymburk"
"Nýřany","6 913,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Nýrov","223,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Nýrsko","5 109,00","Plzeňský kraj","KLATOVY","Klatovy"
"Občov","92,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Obecnice","1 182,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Obědkovice","267,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Obědovice","234,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Obora","289,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Obora","104,00","Plzeňský kraj","TACHOV","Tachov"
"Obora","450,00","Plzeňský kraj","KRALOVICE","Plzeň-sever"
"Obora","299,00","Ústecký kraj","LOUNY","Louny"
"Obořiště","567,00","Středočeský kraj","DOBŘÍŠ","Příbram"
"Oborná","336,00","Moravskoslezský kraj","BRUNTÁL","Bruntál"
"Obory","258,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Obrataň","844,00","Vysočina","PACOV","Pelhřimov"
"Obříství","915,00","Středočeský kraj","NERATOVICE","Mělník"
"Obrnice","2 623,00","Ústecký kraj","MOST","Most"
"Obrubce","181,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Obruby","201,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Obyčtov","389,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Obytce","168,00","Plzeňský kraj","KLATOVY","Klatovy"
"Očelice","236,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Rychnov nad Kněžnou"
"Ochoz","208,00","Olomoucký kraj","KONICE","Prostějov"
"Ochoz u Brna","1 090,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Očihov","297,00","Ústecký kraj","PODBOŘANY","Louny"
"Ocmanice","321,00","Vysočina","NÁMĚŠŤ NAD OSLAVOU","Třebíč"
"Odolena Voda","4 344,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Odrava","198,00","Karlovarský kraj","CHEB","Cheb"
"Odřepsy","291,00","Středočeský kraj","PODĚBRADY","Nymburk"
"Odrovice","186,00","Jihomoravský kraj","POHOŘELICE","Brno-venkov"
"Odry","7 444,00","Moravskoslezský kraj","ODRY","Nový Jičín"
"Odunec","97,00","Vysočina","TŘEBÍČ","Třebíč"
"Ohaře","248,00","Středočeský kraj","KOLÍN","Kolín"
"Ohařice","62,00","Královéhradecký kraj","JIČÍN","Jičín"
"Ohaveč","61,00","Královéhradecký kraj","JIČÍN","Jičín"
"Ohníč","753,00","Ústecký kraj","BÍLINA","Teplice"
"Ohnišov","478,00","Královéhradecký kraj","DOBRUŠKA","Rychnov nad Kněžnou"
"Ohnišťany","330,00","Královéhradecký kraj","NOVÝ BYDŽOV","Hradec Králové"
"Ohrazenice","1 036,00","Liberecký kraj","TURNOV","Semily"
"Ohrazenice","234,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Ohrobec","597,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Ohrozim","424,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Okarec","126,00","Vysočina","NÁMĚŠŤ NAD OSLAVOU","Třebíč"
"Okna","264,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Okoř","51,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Okounov","262,00","Ústecký kraj","KADAŇ","Chomutov"
"Okřesaneč","191,00","Středočeský kraj","ČÁSLAV","Kutná Hora"
"Okřešice","162,00","Vysočina","TŘEBÍČ","Třebíč"
"Okřínek","146,00","Středočeský kraj","PODĚBRADY","Nymburk"
"Okříšky","2 022,00","Vysočina","TŘEBÍČ","Třebíč"
"Okrouhlá","528,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Okrouhlá","63,00","Jihočeský kraj","MILEVSKO","Písek"
"Okrouhlá","470,00","Liberecký kraj","NOVÝ BOR","Česká Lípa"
"Okrouhlá Radouň","165,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Okrouhlice","1 218,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Okrouhlička","194,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Okrouhlo","470,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Olbramice","512,00","Moravskoslezský kraj","OSTRAVA","Nový Jičín"
"Olbramice","221,00","Olomoucký kraj","LITOVEL","Olomouc"
"Olbramkostel","517,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Olbramov","78,00","Plzeňský kraj","STŘÍBRO","Tachov"
"Olbramovice","1 048,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Olbramovice","1 105,00","Středočeský kraj","VOTICE","Benešov"
"Oldřichov","235,00","Jihočeský kraj","TÁBOR","Tábor"
"Oldřichov","126,00","Olomoucký kraj","PŘEROV","Přerov"
"Oldřichov v Hájích","454,00","Liberecký kraj","LIBEREC","Liberec"
"Oldřichovice","359,00","Zlínský kraj","OTROKOVICE","Zlín"
"Oldřiš","680,00","Pardubický kraj","POLIČKA","Svitavy"
"Oldřišov","1 334,00","Moravskoslezský kraj","OPAVA","Opava"
"Oleksovice","696,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Olešenka","189,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Oleška","840,00","Středočeský kraj","ŘÍČANY","Kolín"
"Oleško","85,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Olešná","533,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Olešná","302,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Olešná","83,00","Jihočeský kraj","PÍSEK","Písek"
"Olešná","515,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Olešná","412,00","Středočeský kraj","HOŘOVICE","Beroun"
"Olešnice","1 768,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Olešnice","417,00","Královéhradecký kraj","KOSTELEC NAD ORLICÍ","Rychnov nad Kněžnou"
"Olešnice","689,00","Jihočeský kraj","TRHOVÉ SVINY","České Budějovice"
"Olešnice v Orlických horách","479,00","Královéhradecký kraj","DOBRUŠKA","Rychnov nad Kněžnou"
"Olešník","707,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Olomouc","102 607,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Olomučany","890,00","Jihomoravský kraj","BLANSKO","Blansko"
"Oloví","1 901,00","Karlovarský kraj","KRASLICE","Sokolov"
"Olšany","211,00","Plzeňský kraj","HORAŽĎOVICE","Klatovy"
"Olšany","60,00","Vysočina","TELČ","Jihlava"
"Olšany","437,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Olšany","1 133,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Olšany u Prostějova","1 405,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Olší","292,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Olší","60,00","Vysočina","TELČ","Jihlava"
"Olšovec","452,00","Olomoucký kraj","HRANICE","Přerov"
"Olšovice","39,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Omice","694,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Omlenice","413,00","Jihočeský kraj","KAPLICE","Český Krumlov"
"Ondratice","343,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Ondřejov","125,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Ondřejov","1 076,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Onomyšl","262,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Onšov","244,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Onšov","71,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Opařany","1 390,00","Jihočeský kraj","TÁBOR","Tábor"
"Opatov","1 097,00","Pardubický kraj","SVITAVY","Svitavy"
"Opatov","207,00","Vysočina","JIHLAVA","Jihlava"
"Opatov","802,00","Vysočina","TŘEBÍČ","Třebíč"
"Opatovec","585,00","Pardubický kraj","SVITAVY","Svitavy"
"Opatovice","755,00","Olomoucký kraj","HRANICE","Přerov"
"Opatovice","950,00","Jihomoravský kraj","ŽIDLOCHOVICE","Brno-venkov"
"Opatovice I","104,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Opatovice nad Labem","2 180,00","Pardubický kraj","PARDUBICE","Pardubice"
"Opava","61 382,00","Moravskoslezský kraj","OPAVA","Opava"
"Oplany","61,00","Středočeský kraj","ŘÍČANY","Kolín"
"Oplocany","334,00","Olomoucký kraj","PŘEROV","Přerov"
"Oplot","331,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Opočnice","393,00","Středočeský kraj","PODĚBRADY","Nymburk"
"Opočno","3 138,00","Královéhradecký kraj","DOBRUŠKA","Rychnov nad Kněžnou"
"Opočno","119,00","Ústecký kraj","LOUNY","Louny"
"Opolany","801,00","Středočeský kraj","PODĚBRADY","Nymburk"
"Oponešice","171,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Oprostovice","115,00","Olomoucký kraj","PŘEROV","Přerov"
"Oráčov","359,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Ořech","615,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Ořechov","310,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Ořechov","74,00","Vysočina","TELČ","Jihlava"
"Ořechov","650,00","Zlínský kraj","UHERSKÉ HRADIŠTĚ","Uherské Hradiště"
"Ořechov","2 353,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Orel","689,00","Pardubický kraj","CHRUDIM","Chrudim"
"Orlické Podhůří","598,00","Pardubický kraj","ÚSTÍ NAD ORLICÍ","Ústí nad Orlicí"
"Orlické Záhoří","211,00","Královéhradecký kraj","RYCHNOV NAD KNĚŽNOU","Rychnov nad Kněžnou"
"Orličky","279,00","Pardubický kraj","ŽAMBERK","Ústí nad Orlicí"
"Orlík nad Vltavou","341,00","Jihočeský kraj","PÍSEK","Písek"
"Orlová","34 856,00","Moravskoslezský kraj","ORLOVÁ","Karviná"
"Orlovice","307,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Osečany","266,00","Středočeský kraj","SEDLČANY","Příbram"
"Oseček","110,00","Středočeský kraj","PODĚBRADY","Nymburk"
"Osečná","979,00","Liberecký kraj","LIBEREC","Liberec"
"Osečnice","279,00","Královéhradecký kraj","RYCHNOV NAD KNĚŽNOU","Rychnov nad Kněžnou"
"Osek","132,00","Jihočeský kraj","MILEVSKO","Písek"
"Osek","760,00","Středočeský kraj","HOŘOVICE","Beroun"
"Osek","1 090,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Osek","5 030,00","Ústecký kraj","TEPLICE","Teplice"
"Osek","600,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Osek nad Bečvou","1 074,00","Olomoucký kraj","LIPNÍK NAD BEČVOU","Přerov"
"Oselce","381,00","Plzeňský kraj","NEPOMUK","Plzeň-jih"
"Ošelín","135,00","Plzeňský kraj","STŘÍBRO","Tachov"
"Osice","404,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Osíčko","477,00","Zlínský kraj","BYSTŘICE POD HOSTÝNEM","Kroměříž"
"Osičky","133,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Osík","983,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Osiky","146,00","Jihomoravský kraj","TIŠNOV","Blansko"
"Oskava","1 484,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Oskořínek","511,00","Středočeský kraj","NYMBURK","Nymburk"
"Oslavany","4 544,00","Jihomoravský kraj","IVANČICE","Brno-venkov"
"Oslavice","580,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Oslavička","94,00","Vysočina","VELKÉ MEZIŘÍČÍ","Třebíč"
"Oslnovice","107,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Oslov","288,00","Jihočeský kraj","PÍSEK","Písek"
"Osoblaha","1 153,00","Moravskoslezský kraj","KRNOV","Bruntál"
"Osov","338,00","Středočeský kraj","HOŘOVICE","Beroun"
"Osová Bítýška","810,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Osové","50,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Ostašov","131,00","Vysočina","TŘEBÍČ","Třebíč"
"Ostopovice","1 298,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Ostrá","353,00","Středočeský kraj","LYSÁ NAD LABEM","Nymburk"
"Ostrata","346,00","Zlínský kraj","ZLÍN","Zlín"
"Ostrava","316 744,00","Moravskoslezský kraj","OSTRAVA","Ostrava"
"Ostravice","2 308,00","Moravskoslezský kraj","FRÝDLANT N. OSTRAVICÍ","Frýdek-Místek"
"Ostředek","306,00","Středočeský kraj","BENEŠOV","Benešov"
"Ostřešany","878,00","Pardubický kraj","PARDUBICE","Pardubice"
"Ostřetice","59,00","Plzeňský kraj","KLATOVY","Klatovy"
"Ostřetín","967,00","Pardubický kraj","HOLICE","Pardubice"
"Ostrolovský Újezd","109,00","Jihočeský kraj","TRHOVÉ SVINY","České Budějovice"
"Ostroměř","1 372,00","Královéhradecký kraj","HOŘICE","Jičín"
"Ostrov","17 451,00","Karlovarský kraj","OSTROV","Karlovy Vary"
"Ostrov","115,00","Vysočina","SVĚTLÁ NAD SÁZAVOU","Havlíčkův Brod"
"Ostrov","89,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Ostrov","49,00","Středočeský kraj","VLAŠIM","Benešov"
"Ostrov","578,00","Pardubický kraj","LANŠKROUN","Ústí nad Orlicí"
"Ostrov nad Oslavou","887,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Ostrov u Bezdružic","203,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Ostrov u Macochy","1 086,00","Jihomoravský kraj","BLANSKO","Blansko"
"Ostrovačice","575,00","Jihomoravský kraj","ROSICE","Brno-venkov"
"Ostrovánky","207,00","Jihomoravský kraj","KYJOV","Hodonín"
"Ostrovec","363,00","Jihočeský kraj","PÍSEK","Písek"
"Ostrovec-Lhotka","88,00","Plzeňský kraj","ROKYCANY","Rokycany"
