"obce","Počet obyvatel dle Sčítání lidu 1930","kraj","orp","okres"
"Prachatice","5 926,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Prachovice","619,00","Pardubický kraj","CHRUDIM","Chrudim"
"Prackovice nad Labem","898,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Prádlo","569,00","Plzeňský kraj","NEPOMUK","Plzeň-jih"
"Prakšice","961,00","Zlínský kraj","UHERSKÝ BROD","Uherské Hradiště"
"Prameny","1 527,00","Karlovarský kraj","MARIÁNSKÉ LÁZNĚ","Cheb"
"Prasek","908,00","Královéhradecký kraj","NOVÝ BYDŽOV","Hradec Králové"
"Praskačka","1 547,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Prasklice","581,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Praskolesy","1 127,00","Středočeský kraj","HOŘOVICE","Beroun"
"Přáslavice","1 186,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Pravčice","858,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Pravice","879,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Pravlov","590,00","Jihomoravský kraj","IVANČICE","Brno-venkov"
"Pravonín","1 191,00","Středočeský kraj","VLAŠIM","Benešov"
"Pravy","212,00","Pardubický kraj","PARDUBICE","Pardubice"
"Pražmo","478,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Přeborov","347,00","Jihočeský kraj","MILEVSKO","Písek"
"Přebuz","2 771,00","Karlovarský kraj","KRASLICE","Sokolov"
"Přechovice","222,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Přeckov","152,00","Vysočina","TŘEBÍČ","Třebíč"
"Předboj","422,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Předenice","298,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Předhradí","557,00","Pardubický kraj","CHRUDIM","Chrudim"
"Předín","994,00","Vysočina","TŘEBÍČ","Třebíč"
"Předklášteří","1 299,00","Jihomoravský kraj","TIŠNOV","Brno-venkov"
"Předměřice nad Jizerou","861,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Předměřice nad Labem","1 636,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Předmíř","609,00","Jihočeský kraj","BLATNÁ","Strakonice"
"Přední Výtoň","3 253,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Přední Zborovice","169,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Předotice","1 194,00","Jihočeský kraj","PÍSEK","Písek"
"Předslav","1 511,00","Plzeňský kraj","KLATOVY","Klatovy"
"Předslavice","742,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Přehořov","617,00","Jihočeský kraj","SOBĚSLAV","Tábor"
"Přehvozdí","252,00","Středočeský kraj","ČESKÝ BROD","Kolín"
"Přehýšov","1 334,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Přelíc","590,00","Středočeský kraj","SLANÝ","Kladno"
"Přelouč","5 655,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Přelovice","338,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Přemyslovice","1 660,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Přepeře","289,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Přepychy","815,00","Královéhradecký kraj","DOBRUŠKA","Rychnov nad Kněžnou"
"Přepychy","221,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Přerov","30 270,00","Olomoucký kraj","PŘEROV","Přerov"
"Přerov nad Labem","1 172,00","Středočeský kraj","LYSÁ NAD LABEM","Nymburk"
"Přerubenice","190,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Přeskače","220,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Přešovice","321,00","Vysočina","TŘEBÍČ","Třebíč"
"Přestanov","608,00","Ústecký kraj","ÚSTÍ NAD LABEM","Ústí nad Labem"
"Přestavlky","360,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Přestavlky","421,00","Pardubický kraj","CHRUDIM","Chrudim"
"Přestavlky","442,00","Plzeňský kraj","STOD","Plzeň-jih"
"Přestavlky","545,00","Olomoucký kraj","PŘEROV","Přerov"
"Přestavlky u Čerčan","397,00","Středočeský kraj","BENEŠOV","Benešov"
"Přeštěnice","459,00","Jihočeský kraj","MILEVSKO","Písek"
"Přeštice","5 326,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Přešťovice","756,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Převýšov","440,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Přezletice","722,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Přibice","1 235,00","Jihomoravský kraj","POHOŘELICE","Brno-venkov"
"Příbor","7 701,00","Moravskoslezský kraj","KOPŘIVNICE","Nový Jičín"
"Příbram","15 464,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Příbram na Moravě","1 066,00","Jihomoravský kraj","ROSICE","Brno-venkov"
"Příbraz","591,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Přibyslav","3 732,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Přibyslav","210,00","Královéhradecký kraj","NOVÉ MĚSTO NAD METUJÍ","Náchod"
"Přibyslavice","740,00","Jihomoravský kraj","ROSICE","Brno-venkov"
"Přibyslavice","729,00","Vysočina","TŘEBÍČ","Třebíč"
"Příchovice","1 123,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Příčina","405,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Příčovy","316,00","Středočeský kraj","SEDLČANY","Příbram"
"Přídolí","1 873,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Příkazy","1 599,00","Olomoucký kraj","OLOMOUC","Olomouc"
"Příkosice","638,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Příkrý","730,00","Liberecký kraj","SEMILY","Semily"
"Přílepy","707,00","Zlínský kraj","HOLEŠOV","Kroměříž"
"Přílepy","578,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Příluka","320,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Přimda","2 825,00","Plzeňský kraj","TACHOV","Tachov"
"Přísečná","297,00","Jihočeský kraj","ČESKÝ KRUMLOV","Český Krumlov"
"Příseka","383,00","Vysočina","SVĚTLÁ NAD SÁZAVOU","Havlíčkův Brod"
"Přišimasy","942,00","Středočeský kraj","ČESKÝ BROD","Kolín"
"Přísnotice","964,00","Jihomoravský kraj","ŽIDLOCHOVICE","Brno-venkov"
"Příšov","317,00","Plzeňský kraj","NÝŘANY","Plzeň-sever"
"Příšovice","661,00","Liberecký kraj","TURNOV","Liberec"
"Přistoupim","682,00","Středočeský kraj","ČESKÝ BROD","Kolín"
"Příštpo","605,00","Vysočina","TŘEBÍČ","Třebíč"
"Přítluky","1 071,00","Jihomoravský kraj","BŘECLAV","Břeclav"
"Přívětice","564,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Přívrat","677,00","Pardubický kraj","ČESKÁ TŘEBOVÁ","Ústí nad Orlicí"
"Prlov","556,00","Zlínský kraj","VSETÍN","Vsetín"
"Proboštov","3 920,00","Ústecký kraj","TEPLICE","Teplice"
"Probulov","264,00","Jihočeský kraj","PÍSEK","Písek"
"Prodašice","130,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Prokopov","261,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Proruby","261,00","Královéhradecký kraj","RYCHNOV NAD KNĚŽNOU","Rychnov nad Kněžnou"
"Proseč","215,00","Vysočina","HUMPOLEC","Pelhřimov"
"Proseč","3 613,00","Pardubický kraj","CHRUDIM","Chrudim"
"Proseč pod Ještědem","953,00","Liberecký kraj","LIBEREC","Liberec"
"Proseč pod Křemešníkem","262,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Prosečné","907,00","Královéhradecký kraj","VRCHLABÍ","Trutnov"
"Prosenice","992,00","Olomoucký kraj","PŘEROV","Přerov"
"Prosenická Lhota","741,00","Středočeský kraj","SEDLČANY","Příbram"
"Prosetín","1 086,00","Pardubický kraj","CHRUDIM","Chrudim"
"Prosetín","703,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Prosíčka","251,00","Vysočina","SVĚTLÁ NAD SÁZAVOU","Havlíčkův Brod"
"Prosiměřice","759,00","Jihomoravský kraj","ZNOJMO","Znojmo"
"Prostějov","38 412,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Prostějovičky","389,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Prostiboř","577,00","Plzeňský kraj","STŘÍBRO","Tachov"
"Prostřední Bečva","1 641,00","Zlínský kraj","ROŽNOV POD RADHOŠTĚM","Vsetín"
"Prostřední Poříčí","519,00","Jihomoravský kraj","BOSKOVICE","Blansko"
"Protivanov","1 406,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Protivín","5 781,00","Jihočeský kraj","PÍSEK","Písek"
"Provodín","696,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Provodov","822,00","Zlínský kraj","ZLÍN","Zlín"
"Provodov-Šonov","1 261,00","Královéhradecký kraj","NOVÉ MĚSTO NAD METUJÍ","Náchod"
"Provodovice","233,00","Olomoucký kraj","HRANICE","Přerov"
"Prštice","921,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Průhonice","984,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Prušánky","2 015,00","Jihomoravský kraj","HODONÍN","Hodonín"
"Prusice","158,00","Středočeský kraj","ŘÍČANY","Kolín"
"Prusinovice","1 385,00","Zlínský kraj","HOLEŠOV","Kroměříž"
"Prusy-Boškůvky","849,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Prysk","1 996,00","Liberecký kraj","NOVÝ BOR","Česká Lípa"
"Pržno","649,00","Moravskoslezský kraj","FRÝDLANT N. OSTRAVICÍ","Frýdek-Místek"
"Pržno","896,00","Zlínský kraj","VSETÍN","Vsetín"
"Pšánky","144,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Psáře","336,00","Středočeský kraj","VLAŠIM","Benešov"
"Psárov","391,00","Jihočeský kraj","TÁBOR","Tábor"
"Psáry","1 125,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Pšov","1 866,00","Karlovarský kraj","KARLOVY VARY","Karlovy Vary"
"Pšovlky","513,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Pstruží","789,00","Moravskoslezský kraj","FRÝDLANT N. OSTRAVICÍ","Frýdek-Místek"
"Ptení","1 327,00","Olomoucký kraj","PROSTĚJOV","Prostějov"
"Ptenín","663,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Ptice","494,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Ptýrov","349,00","Středočeský kraj","MNICHOVO HRADIŠTĚ","Mladá Boleslav"
"Puchlovice","244,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Puclice","714,00","Plzeňský kraj","HORŠOVSKÝ TÝN","Domažlice"
"Pucov","297,00","Vysočina","NÁMĚŠŤ NAD OSLAVOU","Třebíč"
"Puklice","1 130,00","Vysočina","JIHLAVA","Jihlava"
"Pulečný","1 023,00","Liberecký kraj","JABLONEC NAD NISOU","Jablonec n.Nisou"
"Pustá Kamenice","993,00","Pardubický kraj","POLIČKA","Svitavy"
"Pustá Polom","1 088,00","Moravskoslezský kraj","OPAVA","Opava"
"Pustá Rybná","773,00","Pardubický kraj","POLIČKA","Svitavy"
"Pustějov","939,00","Moravskoslezský kraj","BÍLOVEC","Nový Jičín"
"Pustiměř","1 782,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Pustina","223,00","Pardubický kraj","VYSOKÉ MÝTO","Ústí nad Orlicí"
"Pustověty","273,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Putim","763,00","Jihočeský kraj","PÍSEK","Písek"
"Putimov","287,00","Vysočina","PELHŘIMOV","Pelhřimov"
"Pyšel","593,00","Vysočina","TŘEBÍČ","Třebíč"
"Pyšely","1 458,00","Středočeský kraj","BENEŠOV","Benešov"
"Rabakov","96,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Rabí","1 043,00","Plzeňský kraj","SUŠICE","Klatovy"
"Rabštejnská Lhota","612,00","Pardubický kraj","CHRUDIM","Chrudim"
"Ráby","255,00","Pardubický kraj","PARDUBICE","Pardubice"
"Rabyně","527,00","Středočeský kraj","BENEŠOV","Benešov"
"Račetice","322,00","Ústecký kraj","KADAŇ","Chomutov"
"Račice","128,00","Vysočina","NOVÉ MĚSTO NA MORAVĚ","Žďár nad Sázavou"
"Račice","386,00","Ústecký kraj","LITOMĚŘICE","Litoměřice"
"Račice","218,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Račice nad Trotinou","445,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Račice-Pístovice","1 407,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Račín","137,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Račiněves","828,00","Ústecký kraj","ROUDNICE NAD LABEM","Litoměřice"
"Racková","680,00","Zlínský kraj","ZLÍN","Zlín"
"Rácovice","251,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Radčice","475,00","Liberecký kraj","ŽELEZNÝ BROD","Jablonec n.Nisou"
"Radějov","999,00","Jihomoravský kraj","VESELÍ NAD MORAVOU","Hodonín"
"Radějovice","126,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Radějovice","299,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Radenice","187,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Radenín","1 413,00","Jihočeský kraj","TÁBOR","Tábor"
"Radešín","182,00","Vysočina","NOVÉ MĚSTO NA MORAVĚ","Žďár nad Sázavou"
"Radešínská Svratka","648,00","Vysočina","NOVÉ MĚSTO NA MORAVĚ","Žďár nad Sázavou"
"Radětice","510,00","Jihočeský kraj","TÁBOR","Tábor"
"Radětice","294,00","Středočeský kraj","PŘÍBRAM","Příbram"
"Radhošť","349,00","Pardubický kraj","VYSOKÉ MÝTO","Pardubice"
"Radhostice","541,00","Jihočeský kraj","PRACHATICE","Prachatice"
"Radíč","458,00","Středočeský kraj","SEDLČANY","Příbram"
"Radíkov","251,00","Olomoucký kraj","HRANICE","Přerov"
"Radíkovice","179,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Radim","1 225,00","Středočeský kraj","KOLÍN","Kolín"
"Radim","829,00","Královéhradecký kraj","JIČÍN","Jičín"
"Radiměř","2 603,00","Pardubický kraj","SVITAVY","Svitavy"
"Radimovice","374,00","Liberecký kraj","TURNOV","Liberec"
"Radimovice u Tábora","96,00","Jihočeský kraj","TÁBOR","Tábor"
"Radimovice u Želče","300,00","Jihočeský kraj","TÁBOR","Tábor"
"Radkov","273,00","Vysočina","BYSTŘICE NAD  PERNŠT.","Žďár nad Sázavou"
"Radkov","311,00","Pardubický kraj","MORAVSKÁ TŘEBOVÁ","Svitavy"
"Radkov","333,00","Jihočeský kraj","TÁBOR","Tábor"
"Radkov","248,00","Vysočina","TELČ","Jihlava"
"Radkova Lhota","207,00","Olomoucký kraj","PŘEROV","Přerov"
"Radkovice","263,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Radkovice u Budče","225,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Radkovice u Hrotovic","483,00","Vysočina","TŘEBÍČ","Třebíč"
"Radkovy","272,00","Olomoucký kraj","PŘEROV","Přerov"
"Rádlo","1 737,00","Liberecký kraj","JABLONEC NAD NISOU","Jablonec n.Nisou"
"Radnice","2 478,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Radňoves","149,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Radňovice","286,00","Vysočina","NOVÉ MĚSTO NA MORAVĚ","Žďár nad Sázavou"
"Radomyšl","1 416,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Radonice","2 621,00","Ústecký kraj","KADAŇ","Chomutov"
"Radonice","758,00","Středočeský kraj","BRANDÝS N.L.-ST.BOLES","Praha-východ"
"Radonín","169,00","Vysočina","TŘEBÍČ","Třebíč"
"Radošov","314,00","Vysočina","TŘEBÍČ","Třebíč"
"Radošovice","311,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Radošovice","690,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Radošovice","502,00","Středočeský kraj","VLAŠIM","Benešov"
"Radostice","667,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Radostín","238,00","Vysočina","HAVLÍČKŮV BROD","Havlíčkův Brod"
"Radostín","564,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Radostín nad Oslavou","633,00","Vysočina","ŽĎÁR NAD SÁZAVOU","Žďár nad Sázavou"
"Radostná pod Kozákovem","688,00","Liberecký kraj","TURNOV","Semily"
"Radostov","181,00","Královéhradecký kraj","HRADEC KRÁLOVÉ","Hradec Králové"
"Radotice","295,00","Vysočina","MORAVSKÉ BUDĚJOVICE","Třebíč"
"Radotín","242,00","Olomoucký kraj","LIPNÍK NAD BEČVOU","Přerov"
"Radovesice","748,00","Ústecký kraj","LOVOSICE","Litoměřice"
"Radovesnice I","467,00","Středočeský kraj","KOLÍN","Kolín"
"Radovesnice II","835,00","Středočeský kraj","KOLÍN","Kolín"
"Radslavice","781,00","Olomoucký kraj","PŘEROV","Přerov"
"Radslavice","829,00","Jihomoravský kraj","VYŠKOV","Vyškov"
"Raduň","717,00","Moravskoslezský kraj","OPAVA","Opava"
"Radvanec","666,00","Liberecký kraj","NOVÝ BOR","Česká Lípa"
"Radvanice","381,00","Olomoucký kraj","PŘEROV","Přerov"
"Radvanice","1 086,00","Královéhradecký kraj","TRUTNOV","Trutnov"
"Rájec","613,00","Olomoucký kraj","ZÁBŘEH","Šumperk"
"Rájec-Jestřebí","3 251,00","Jihomoravský kraj","BLANSKO","Blansko"
"Ráječko","1 059,00","Jihomoravský kraj","BLANSKO","Blansko"
"Rajhrad","2 400,00","Jihomoravský kraj","ŽIDLOCHOVICE","Brno-venkov"
"Rajhradice","1 114,00","Jihomoravský kraj","ŽIDLOCHOVICE","Brno-venkov"
"Rajnochovice","1 161,00","Zlínský kraj","BYSTŘICE POD HOSTÝNEM","Kroměříž"
"Rakousy","144,00","Liberecký kraj","TURNOV","Semily"
"Rakov","471,00","Olomoucký kraj","HRANICE","Přerov"
"Raková","290,00","Plzeňský kraj","ROKYCANY","Rokycany"
"Raková u Konice","438,00","Olomoucký kraj","KONICE","Prostějov"
"Rakovice","513,00","Jihočeský kraj","PÍSEK","Písek"
"Rakovník","11 078,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Rakůvka","211,00","Olomoucký kraj","KONICE","Prostějov"
"Rakvice","2 403,00","Jihomoravský kraj","BŘECLAV","Břeclav"
"Ralsko","5 866,00","Liberecký kraj","ČESKÁ LÍPA","Česká Lípa"
"Raná","673,00","Pardubický kraj","HLINSKO","Chrudim"
"Raná","696,00","Ústecký kraj","LOUNY","Louny"
"Rančířov","278,00","Vysočina","JIHLAVA","Jihlava"
"Rantířov","411,00","Vysočina","JIHLAVA","Jihlava"
"Rapotice","594,00","Vysočina","NÁMĚŠŤ NAD OSLAVOU","Třebíč"
"Rapotín","2 889,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Rapšach","2 270,00","Jihočeský kraj","TŘEBOŇ","Jindřichův Hradec"
"Rašín","181,00","Královéhradecký kraj","HOŘICE","Jičín"
"Raškovice","1 494,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Řásná","314,00","Vysočina","TELČ","Jihlava"
"Rasošky","856,00","Královéhradecký kraj","JAROMĚŘ","Náchod"
"Rašov","378,00","Jihomoravský kraj","TIŠNOV","Blansko"
"Rašovice","1 017,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Rašovice","903,00","Jihomoravský kraj","BUČOVICE","Vyškov"
"Raspenava","4 359,00","Liberecký kraj","FRÝDLANT","Liberec"
"Rataje","503,00","Jihočeský kraj","TÁBOR","Tábor"
"Rataje","1 214,00","Zlínský kraj","KROMĚŘÍŽ","Kroměříž"
"Rataje","260,00","Středočeský kraj","VLAŠIM","Benešov"
"Rataje nad Sázavou","1 084,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Ratboř","867,00","Středočeský kraj","KOLÍN","Kolín"
"Ratenice","899,00","Středočeský kraj","KOLÍN","Kolín"
"Ratiboř","439,00","Jihočeský kraj","JINDŘICHŮV HRADEC","Jindřichův Hradec"
"Ratiboř","1 282,00","Zlínský kraj","VSETÍN","Vsetín"
"Ratibořské Hory","1 428,00","Jihočeský kraj","TÁBOR","Tábor"
"Ratíškovice","2 142,00","Jihomoravský kraj","HODONÍN","Hodonín"
"Ratměřice","503,00","Středočeský kraj","VOTICE","Benešov"
"Ražice","720,00","Jihočeský kraj","PÍSEK","Písek"
"Razová","1 670,00","Moravskoslezský kraj","BRUNTÁL","Bruntál"
"Rebešovice","296,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Řečany nad Labem","1 027,00","Pardubický kraj","PŘELOUČ","Pardubice"
"Řečice","557,00","Vysočina","HUMPOLEC","Pelhřimov"
"Řečice","578,00","Vysočina","NOVÉ MĚSTO NA MORAVĚ","Žďár nad Sázavou"
"Řehenice","580,00","Středočeský kraj","BENEŠOV","Benešov"
"Řehlovice","2 268,00","Ústecký kraj","ÚSTÍ NAD LABEM","Ústí nad Labem"
"Rejchartice","485,00","Olomoucký kraj","ŠUMPERK","Šumperk"
"Rejštejn","2 255,00","Plzeňský kraj","SUŠICE","Klatovy"
"Řeka","449,00","Moravskoslezský kraj","TŘINEC","Frýdek-Místek"
"Řemíčov","260,00","Jihočeský kraj","TÁBOR","Tábor"
"Řenče","1 324,00","Plzeňský kraj","PŘEŠTICE","Plzeň-jih"
"Řendějov","503,00","Středočeský kraj","KUTNÁ HORA","Kutná Hora"
"Řepeč","426,00","Jihočeský kraj","TÁBOR","Tábor"
"Řepice","335,00","Jihočeský kraj","STRAKONICE","Strakonice"
"Řepín","1 162,00","Středočeský kraj","MĚLNÍK","Mělník"
"Řepiště","1 463,00","Moravskoslezský kraj","FRÝDEK-MÍSTEK","Frýdek-Místek"
"Řepníky","875,00","Pardubický kraj","VYSOKÉ MÝTO","Chrudim"
"Řepov","615,00","Středočeský kraj","MLADÁ BOLESLAV","Mladá Boleslav"
"Řeřichy","284,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Rešice","626,00","Jihomoravský kraj","MORAVSKÝ KRUMLOV","Znojmo"
"Řestoky","564,00","Pardubický kraj","CHRUDIM","Chrudim"
"Řetová","1 035,00","Pardubický kraj","ÚSTÍ NAD ORLICÍ","Ústí nad Orlicí"
"Řetůvka","551,00","Pardubický kraj","ÚSTÍ NAD ORLICÍ","Ústí nad Orlicí"
"Řevnice","2 939,00","Středočeský kraj","ČERNOŠICE","Praha-západ"
"Řevničov","1 704,00","Středočeský kraj","RAKOVNÍK","Rakovník"
"Říčany","7 900,00","Středočeský kraj","ŘÍČANY","Praha-východ"
"Říčany","1 698,00","Jihomoravský kraj","ROSICE","Brno-venkov"
"Říčky","270,00","Jihomoravský kraj","ROSICE","Brno-venkov"
"Říčky v Orlických horách","929,00","Královéhradecký kraj","RYCHNOV NAD KNĚŽNOU","Rychnov nad Kněžnou"
"Řícmanice","673,00","Jihomoravský kraj","ŠLAPANICE","Brno-venkov"
"Řídeč","263,00","Olomoucký kraj","ŠTERNBERK","Olomouc"
"Řídelov","174,00","Vysočina","TELČ","Jihlava"
"Řídký","64,00","Pardubický kraj","LITOMYŠL","Svitavy"
"Řikonín","75,00","Vysočina","VELKÉ MEZIŘÍČÍ","Žďár nad Sázavou"
"Říkov","264,00","Královéhradecký kraj","NÁCHOD","Náchod"
"Říkovice","590,00","Olomoucký kraj","PŘEROV","Přerov"
"Římov","1 144,00","Jihočeský kraj","ČESKÉ BUDĚJOVICE","České Budějovice"
"Římov","592,00","Vysočina","TŘEBÍČ","Třebíč"
"Řimovice","196,00","Středočeský kraj","VLAŠIM","Benešov"
